Date,Forecasted
2025-03-01,275.52433748490245
2025-03-02,275.32514045075385
2025-03-03,274.5519068822796
2025-03-04,273.9928392062169
2025-03-05,273.73209711489187
2025-03-06,272.62664725933763
2025-03-07,272.46991265246993
2025-03-08,272.26946721611694
2025-03-09,271.733383497763
2025-03-10,271.3944601720287
2025-03-11,270.93829003852034
2025-03-12,270.7735100413397
2025-03-13,270.73321173326036
2025-03-14,270.9144972219064
2025-03-15,270.11121896724654
2025-03-16,270.06257550226775
2025-03-17,269.35392880999217
2025-03-18,268.30424635927284
2025-03-19,266.901451879598
2025-03-20,265.4821047823168
2025-03-21,265.03483096651536
2025-03-22,264.6931439054757
2025-03-23,264.3104974124813
2025-03-24,264.24525615732523
2025-03-25,263.91327271525506
2025-03-26,262.8319471796454
2025-03-27,262.06073967293156
2025-03-28,261.4633132924955
2025-03-29,261.2680526351231
2025-03-30,260.99368918973755
