Date,Forecasted
2025-03-01,940.7334997592169
2025-03-02,936.8248588047638
2025-03-03,929.3103529395664
2025-03-04,920.3362646600996
2025-03-05,911.7803066232219
2025-03-06,902.8722357083898
2025-03-07,898.5459470543484
2025-03-08,893.8799481200198
2025-03-09,893.0206417227506
2025-03-10,892.379891112915
2025-03-11,890.6927394096157
2025-03-12,888.7370561705508
2025-03-13,884.7616725351618
2025-03-14,883.3252727333045
2025-03-15,882.0788084565958
2025-03-16,881.5717512512745
2025-03-17,881.2847110027064
2025-03-18,881.970709411873
2025-03-19,882.3597848687617
2025-03-20,882.3432769191687
2025-03-21,882.2383026889624
2025-03-22,882.3029807669575
2025-03-23,883.4420176958869
2025-03-24,883.7854561227978
2025-03-25,884.5669024659767
2025-03-26,886.1945674174937
2025-03-27,888.2321451983685
2025-03-28,889.1704806690224
2025-03-29,890.0212083274907
2025-03-30,889.9031821248693
