Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-14 04:45:00+00:00,19452.349609375,19475.400390625,19434.150390625,19472.5,0,0.0010584420616073969
2023-07-14 05:45:00+00:00,19472.0,19494.44921875,19452.599609375,19485.30078125,0,0.0006571614133228851
2023-07-14 06:45:00+00:00,19485.400390625,19503.25,19468.900390625,19501.400390625,0,0.0008259026696911241
2023-07-14 07:45:00+00:00,19501.55078125,19520.05078125,19467.30078125,19512.19921875,0,0.0005535930295544113
2023-07-14 08:45:00+00:00,19512.30078125,19567.849609375,19482.94921875,19566.44921875,0,0.0027764539982232167
2023-07-14 09:45:00+00:00,19567.400390625,19594.55078125,19563.80078125,19587.349609375,0,0.0010676048422225033
2023-07-17 03:45:00+00:00,19612.150390625,19631.650390625,19563.69921875,19631.400390625,0,0.0022464152873180035
2023-07-17 04:45:00+00:00,19632.599609375,19641.05078125,19601.150390625,19620.150390625,0,-0.0005732257749890425
2023-07-17 05:45:00+00:00,19619.80078125,19634.5,19598.849609375,19628.94921875,0,0.00044835822273468437
2023-07-17 06:45:00+00:00,19629.25,19655.5,19618.849609375,19646.900390625,0,0.0009141074377014605
2023-07-17 07:45:00+00:00,19647.44921875,19673.05078125,19637.55078125,19648.30078125,0,7.127540177072214e-05
2023-07-17 08:45:00+00:00,19649.30078125,19730.150390625,19648.599609375,19730.150390625,0,0.004157082100067255
2023-07-17 09:45:00+00:00,19730.25,19731.55078125,19712.900390625,19719.099609375,0,-0.0005602530612904146
2023-07-18 03:45:00+00:00,19787.5,19810.19921875,19741.0,19763.599609375,0,0.0022541528174783577
2023-07-18 04:45:00+00:00,19762.5,19817.75,19758.80078125,19806.94921875,0,0.0021910045728677275
2023-07-18 05:45:00+00:00,19807.400390625,19807.94921875,19690.25,19702.900390625,0,-0.005266993911160253
2023-07-18 06:45:00+00:00,19704.0,19761.30078125,19691.75,19717.900390625,0,0.0007610195849229875
2023-07-18 07:45:00+00:00,19718.150390625,19778.599609375,19706.69921875,19760.30078125,0,0.002148041484648269
2023-07-18 08:45:00+00:00,19760.19921875,19763.69921875,19714.05078125,19743.55078125,0,-0.0008480186281224835
2023-07-18 09:45:00+00:00,19742.55078125,19759.94921875,19741.599609375,19751.55078125,0,0.00040511353524443576
2023-07-19 03:45:00+00:00,19802.94921875,19841.150390625,19787.94921875,19826.150390625,0,0.0037697842730835826
2023-07-19 04:45:00+00:00,19825.849609375,19827.900390625,19745.25,19746.150390625,0,-0.0040432376892786765
2023-07-19 05:45:00+00:00,19745.69921875,19761.150390625,19727.55078125,19736.599609375,0,-0.00048379514781949837
2023-07-19 06:45:00+00:00,19736.80078125,19790.900390625,19735.900390625,19788.94921875,0,0.002648901358089509
