Date,Actual,Predicted
2023-03-29,399.2471923828125,403.6817238442338
2023-03-31,401.83837890625,402.73771916458475
2023-04-03,410.6584777832031,402.3801359823027
2023-04-05,413.0504150390625,403.4397850553704
2023-04-06,418.03350830078125,404.6352579538565
2023-04-10,444.24468994140625,406.3331188963156
2023-04-11,459.39337158203125,411.83880294028404
2023-04-12,446.3874206542969,418.772955303619
2023-04-13,447.1348876953125,422.5336525835123
2023-04-17,446.6365661621094,425.7430976941913
2023-04-18,437.7168273925781,428.4270903227845
2023-04-19,449.1780090332031,429.3347155364089
2023-04-20,456.6028137207031,431.9166049413307
2023-04-21,458.94488525390625,435.2717062932066
2023-04-24,463.7286376953125,438.5293041852328
2023-04-25,468.9111328125,442.05245723307473
2023-04-26,480.4220886230469,445.84567617930486
2023-04-27,486.7506408691406,450.7469833934676
2023-04-28,489.0429077148438,455.76789974037274
2023-05-02,482.6146850585938,460.3575824678394
2023-05-03,486.60116577148443,463.2780110087493
2023-05-04,491.3849487304687,466.35023037599177
2023-05-05,487.9964294433593,469.69309479612144
2023-05-08,490.08935546875,471.949657005365
2023-05-09,476.2362976074219,474.1349788560254
2023-05-10,485.7042236328125,473.86651413573
2023-05-11,488.1957702636719,475.189769815323
2023-05-12,483.76077270507807,476.67357099430984
2023-05-15,507.1316223144531,477.2562999514548
2023-05-16,502.04882812499994,481.36010570631703
2023-05-17,489.6907043457031,484.108326119575
2023-05-18,477.58172607421875,484.63724157261186
2023-05-19,475.23968505859375,483.2794983627151
2023-05-22,475.1898193359375,481.8944198554175
2023-05-23,494.47448730468756,480.7168677613893
2023-05-24,493.1290588378906,482.7146571142149
2023-05-25,500.8030395507812,484.16464949014096
2023-05-26,479.1763000488281,486.48668539111605
2023-05-29,473.2962646484375,485.11669758493974
2023-05-30,473.19659423828125,483.12641446071984
2023-05-31,481.6180419921875,481.43729158268525
2023-06-01,485.9035339355468,481.2975768147342
2023-06-02,488.4947509765625,481.80173509071255
2023-06-05,513.1611938476562,482.6759845793005
2023-06-06,518.2439575195312,487.23926302454834
2023-06-07,524.3233032226562,491.87676123410415
2023-06-08,526.2667846679688,496.6728908911675
2023-06-09,534.9373779296875,500.9204908864203
2023-06-12,560.2516479492188,505.75632916662244
2023-06-13,572.2111206054688,513.6136886473649
2023-06-14,595.8809204101562,522.0331295916471
2023-06-15,568.9721069335938,532.7279835888526
2023-06-16,573.1080322265625,537.5170511685592
2023-06-19,567.2279663085938,542.2575875727415
2023-06-20,576.048095703125,545.3627880949871
2023-06-21,573.85546875,549.42116767698
2023-06-22,573.6561279296875,552.4089166093165
2023-06-23,574.7525024414062,554.8334057129763
2023-06-26,576.3968505859375,557.1075539572589
2023-06-27,583.5725708007812,559.3525762275254
2023-06-28,575.8487548828125,562.4363151258133
2023-06-30,572.90869140625,563.8301227815874
2023-07-03,573.0581665039062,564.622318859863
2023-07-04,573.4568481445312,565.4242824314608
2023-07-05,575.151123046875,566.255897207492
2023-07-06,590.0007934570312,567.2294464771244
2023-07-07,579.9848022460938,570.3074695939134
2023-07-10,588.3065185546875,571.3218690755411
2023-07-11,581.130859375,573.4967486372677
2023-07-12,583.1740112304688,574.21109349879
2023-07-13,565.6333618164062,575.1832718186536
2023-07-14,562.0455932617188,573.188428828518
2023-07-17,560.0523071289062,570.9836686180457
2023-07-18,556.9129028320312,568.8539488910529
2023-07-19,550.9331665039062,566.6566171205775
2023-07-20,548.2422485351562,563.988581136245
2023-07-21,540.568359375,561.3797402407433
2023-07-24,546.2490234375,558.0481635903475
2023-07-25,553.4745483398438,556.1269091565231
2023-07-26,553.2254028320312,555.5279869100094
2023-07-27,544.0066528320312,554.9711808702058
2023-07-28,588.3065185546875,552.9401983178748
2023-07-31,586.6123046875,558.1935378761843
2023-08-01,578.9382934570312,562.2810507517256
2023-08-02,575.3005981445312,564.4904807156124
2023-08-03,569.0717163085938,565.7267346422606
2023-08-04,572.0117797851562,565.8032333531357
2023-08-07,582.3267822265625,566.3483460341447
2023-08-08,599.46875,568.3857719668654
2023-08-09,584.4197387695312,572.8019471634167
2023-08-10,554.5708618164062,574.0954396004752
2023-08-11,555.766845703125,570.6437552753312
2023-08-14,551.7803344726562,568.0524780598712
2023-08-16,545.3521118164062,565.3024211863607
2023-08-17,547.04638671875,561.9590506504485
2023-08-18,557.0126342773438,559.3980522567057
2023-08-21,555.9163208007812,558.8349825427345
2023-08-22,562.5936889648438,558.1790783829188
2023-08-23,569.0717163085938,558.628512008633
2023-08-24,568.9721069335938,559.9367525348628
2023-08-25,565.48388671875,560.8640496695701
2023-08-28,568.1747436523438,561.0418118371355
2023-08-29,570.96533203125,561.5737364126966
2023-08-30,608.4383544921875,562.4312947363669
2023-08-31,641.9747314453125,568.8447320447204
2023-09-01,666.1926269531251,579.3602010909749
2023-09-04,655.3792114257812,591.9341782280535
2023-09-05,640.0810546875,600.8320708853373
2023-09-06,631.9088134765626,605.9460722379755
2023-09-07,630.2644042968751,608.9393603117792
2023-09-08,645.6123657226562,611.0330218347146
2023-09-11,643.220458984375,615.2097599186263
2023-09-12,605.3986206054688,618.2879229005919
2023-09-13,617.4079589843751,615.1153648918723
2023-09-14,630.0957641601562,614.4479017789387
2023-09-15,619.3061523437501,616.0384553512139
2023-09-18,613.112060546875,615.7757455945585
2023-09-20,601.9727172851562,614.5538646158874
2023-09-21,604.170654296875,611.8731952954283
2023-09-22,597.8267211914062,609.9845604771692
2023-09-25,609.0659790039064,607.453902608141
2023-09-26,603.9708251953125,607.1625786211388
