Date,Forecasted
2025-03-01,280.1168106068037
2025-03-02,278.13012273665686
2025-03-03,277.65868526880934
2025-03-04,277.4292330280925
2025-03-05,277.8268714193147
2025-03-06,279.91531245813735
2025-03-07,280.0852454082715
2025-03-08,281.27345999029905
2025-03-09,283.0532979341317
2025-03-10,283.9468843560377
2025-03-11,284.04402235470945
2025-03-12,284.11023804132594
2025-03-13,284.5378006174382
2025-03-14,284.7552544098285
2025-03-15,284.7597332579542
2025-03-16,284.8300598381835
2025-03-17,284.84260565269767
2025-03-18,284.8360350644495
2025-03-19,284.8093314893153
2025-03-20,284.78289787376707
2025-03-21,284.78289787376707
2025-03-22,284.78289787376707
2025-03-23,284.78289787376707
2025-03-24,284.78289787376707
2025-03-25,284.78289787376707
2025-03-26,284.78289787376707
2025-03-27,284.78289787376707
2025-03-28,284.78289787376707
2025-03-29,284.78289787376707
2025-03-30,284.78289787376707
