Date,Forecasted
2025-03-01,744.501607133092
2025-03-02,733.126910608597
2025-03-03,730.9777363057542
2025-03-04,730.0843871426382
2025-03-05,727.6770820488207
2025-03-06,727.4036649701667
2025-03-07,727.0647912061286
2025-03-08,727.0647912061286
2025-03-09,726.9099044093894
2025-03-10,726.9099044093894
2025-03-11,726.9099044093894
2025-03-12,727.1107390142884
2025-03-13,727.2562501328593
2025-03-14,727.2562501328592
2025-03-15,727.2354091192689
2025-03-16,727.2242849296802
2025-03-17,727.1055995845601
2025-03-18,727.0647484187888
2025-03-19,726.9119739131735
2025-03-20,726.8541436443136
2025-03-21,726.8541436443136
2025-03-22,726.8541436443136
2025-03-23,726.9121729564474
2025-03-24,726.9121729564474
2025-03-25,726.9253901873501
2025-03-26,726.9253901873501
2025-03-27,726.8645250394414
2025-03-28,726.9532437589239
2025-03-29,726.9532437589239
2025-03-30,726.9532437589239
