Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-14 14:30:00+00:00,4518.7900390625,4520.91015625,4509.14013671875,4517.64013671875,321161304,-0.00028767624150440475
2023-07-14 15:30:00+00:00,4517.60986328125,4521.85009765625,4511.66015625,4511.72021484375,222555206,-0.0013112607078980812
2023-07-14 16:30:00+00:00,4511.7998046875,4514.81982421875,4505.990234375,4511.22998046875,207733000,-0.00010866387708469437
2023-07-14 17:30:00+00:00,4511.330078125,4516.2998046875,4509.22998046875,4509.3701171875,193733000,-0.0004123591085891785
2023-07-14 18:30:00+00:00,4509.43994140625,4511.64013671875,4500.22021484375,4504.2900390625,241459000,-0.001127195517652245
2023-07-14 19:30:00+00:00,4504.64990234375,4506.10009765625,4499.56005859375,4506.0400390625,339368000,0.00038844304411302154
2023-07-14 20:00:00+00:00,4506.4,4506.4,4505.42,4505.42,284554000,-0.0001376112329835284
2023-07-14 21:00:00+00:00,4505.42,4505.42,4505.42,4505.42,38369000,0.0
2023-07-17 13:30:00+00:00,4508.85986328125,4514.77978515625,4504.89990234375,4512.0,0,0.0014593977363510184
2023-07-17 14:30:00+00:00,4511.8701171875,4517.8798828125,4510.240234375,4517.31005859375,287340570,0.0011761827141731833
2023-07-17 15:30:00+00:00,4517.259765625,4521.2099609375,4515.77001953125,4516.31005859375,241026466,-0.00022139518622932072
2023-07-17 16:30:00+00:00,4516.2998046875,4520.41015625,4514.14013671875,4518.2001953125,205186000,0.0004184259452270398
2023-07-17 17:30:00+00:00,4518.2001953125,4524.759765625,4518.009765625,4523.8701171875,214757000,0.0012541204441439357
2023-07-17 18:30:00+00:00,4523.8798828125,4532.85009765625,4520.419921875,4529.41015625,263780000,0.001223874570695709
2023-07-17 19:30:00+00:00,4529.39990234375,4529.39990234375,4520.259765625,4522.2900390625,355723000,-0.0015732113309956666
2023-07-17 20:00:00+00:00,4522.64,4522.79,4522.64,4522.79,274817000,0.00011054870401371066
2023-07-17 21:00:00+00:00,4522.79,4522.79,4522.79,4522.79,15726000,0.0
2023-07-18 13:30:00+00:00,4521.77978515625,4532.3798828125,4514.58984375,4530.009765625,0,0.0015950352029408075
2023-07-18 14:30:00+00:00,4530.06005859375,4540.330078125,4527.47021484375,4537.10986328125,288178481,0.0015661200906259489
2023-07-18 15:30:00+00:00,4537.080078125,4547.509765625,4534.27978515625,4543.77978515625,290633713,0.0014690021204262626
2023-07-18 16:30:00+00:00,4543.91015625,4548.16015625,4541.7900390625,4545.919921875,218048000,0.00047089273073353547
2023-07-18 17:30:00+00:00,4545.9501953125,4556.7998046875,4545.27978515625,4556.7998046875,204143000,0.002390469732183824
2023-07-18 18:30:00+00:00,4556.83984375,4562.2998046875,4551.9599609375,4558.990234375,261201000,0.00048057924113475666
2023-07-18 19:30:00+00:00,4558.990234375,4562.06005859375,4554.39013671875,4555.64013671875,396001000,-0.000735103382301574
2023-07-18 20:00:00+00:00,4555.35,4555.35,4554.98,4554.98,325267000,-0.00014491586961136094
2023-07-18 21:00:00+00:00,4554.98,4554.98,4554.98,4554.98,16434000,0.0
2023-07-19 13:30:00+00:00,4563.8701171875,4577.6298828125,4563.8701171875,4572.5,0,0.0038389613599649017
2023-07-19 14:30:00+00:00,4572.4501953125,4575.68017578125,4560.93994140625,4571.5400390625,320910798,-0.0002099642908223382
2023-07-19 15:30:00+00:00,4571.56005859375,4578.43017578125,4565.4501953125,4567.85009765625,295389001,-0.0008074809263082076
2023-07-19 16:30:00+00:00,4567.7998046875,4567.990234375,4560.60009765625,4565.259765625,230387000,-0.0005672398864093423
2023-07-19 17:30:00+00:00,4565.22998046875,4567.31005859375,4557.47998046875,4560.6298828125,216750000,-0.001014669996698758
2023-07-19 18:30:00+00:00,4560.60986328125,4574.66015625,4560.60986328125,4572.08984375,254411000,0.002509650420797969
2023-07-19 19:30:00+00:00,4572.0400390625,4572.0400390625,4565.58984375,4565.64990234375,368338000,-0.0014095263492755203
2023-07-19 20:00:00+00:00,4565.25,4565.72,4565.25,4565.72,327185000,1.53531522654499e-05
2023-07-19 21:00:00+00:00,4565.72,4565.72,4565.72,4565.72,0,0.0
2023-07-20 13:30:00+00:00,4554.3798828125,4564.740234375,4545.509765625,4547.580078125,536049644,-0.003980982888002474
2023-07-20 14:30:00+00:00,4547.580078125,4554.68994140625,4541.41015625,4550.52978515625,341967946,0.000648421964325875
2023-07-20 15:30:00+00:00,4550.31005859375,4560.740234375,4550.2001953125,4551.64990234375,257735410,0.000246120650571814
2023-07-20 16:30:00+00:00,4551.75,4552.580078125,4545.41015625,4550.10009765625,219546000,-0.00034055092756405834
2023-07-20 17:30:00+00:00,4550.06005859375,4551.25,4534.27978515625,4534.27978515625,212082000,-0.003482973785164209
2023-07-20 18:30:00+00:00,4534.259765625,4540.52978515625,4527.56005859375,4528.31005859375,294191000,-0.0013174440262388712
2023-07-20 19:30:00+00:00,4528.27978515625,4537.02001953125,4528.27978515625,4535.27978515625,394881000,0.0015379619017321135
2023-07-20 20:00:00+00:00,4534.79,4534.87,4534.77,4534.87,321013000,-9.035907151163863e-05
2023-07-20 21:00:00+00:00,4534.87,4534.87,4534.87,4534.87,16078000,0.0
2023-07-21 13:30:00+00:00,4550.16015625,4554.169921875,4536.009765625,4537.009765625,0,0.0004717358959692553
2023-07-21 14:30:00+00:00,4536.89013671875,4552.080078125,4536.68017578125,4551.52001953125,294899823,0.003193094279923167
2023-07-21 15:30:00+00:00,4551.47021484375,4553.68994140625,4544.5498046875,4544.60009765625,238872273,-0.0015215109564989395
2023-07-21 16:30:00+00:00,4544.64990234375,4551.22998046875,4539.75,4551.18994140625,206127000,0.0014489879108212055
2023-07-21 17:30:00+00:00,4551.2099609375,4555.0,4544.64013671875,4546.85986328125,217634000,-0.0009518695863173145
2023-07-21 18:30:00+00:00,4546.81982421875,4551.47998046875,4536.56982421875,4539.85986328125,255563000,-0.001540710310288789
2023-07-21 19:30:00+00:00,4539.990234375,4540.52001953125,4535.7900390625,4536.68017578125,435418000,-0.0007006387051431287
2023-07-21 20:00:00+00:00,4535.89,4536.34,4535.89,4536.34,1098400000,-7.498622836027506e-05
2023-07-21 21:00:00+00:00,4536.34,4536.34,4536.34,4536.34,37095000,0.0
