Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-14 14:30:00+00:00,34527.30078125,34538.37109375,34450.12109375,34497.9296875,38174075,-0.0008950335069279244
2023-07-14 15:30:00+00:00,34497.91015625,34536.03125,34487.5703125,34491.609375,28230139,-0.0001832252426546982
2023-07-14 16:30:00+00:00,34492.0703125,34525.73828125,34483.53125,34511.9296875,23910966,0.0005889643738124016
2023-07-14 17:30:00+00:00,34512.91015625,34571.87109375,34505.94921875,34544.37109375,22140532,0.0009395640446863597
2023-07-14 18:30:00+00:00,34544.3515625,34556.73046875,34483.69140625,34526.30078125,27054811,-0.0005232412664228617
2023-07-14 19:30:00+00:00,34527.8203125,34531.44140625,34475.6796875,34513.6796875,38168089,-0.0003656169600542671
2023-07-14 20:00:00+00:00,34517.4,34517.4,34509.03,34509.03,40281228,-0.00013472920805588883
2023-07-14 21:00:00+00:00,34509.03,34509.03,34509.03,34509.03,8363808,0.0
2023-07-17 13:30:00+00:00,34499.73828125,34560.87890625,34418.71875,34529.87890625,0,0.0006039755614358177
2023-07-17 14:30:00+00:00,34529.44921875,34585.48828125,34519.58984375,34575.359375,43807818,0.0013162670861901879
2023-07-17 15:30:00+00:00,34575.26953125,34601.5703125,34552.4609375,34568.78125,35422515,-0.0001902728115610336
2023-07-17 16:30:00+00:00,34569.23828125,34601.51171875,34549.44140625,34589.51171875,31763050,0.0005995078386409507
2023-07-17 17:30:00+00:00,34589.55078125,34608.80859375,34562.75,34604.859375,39296345,0.0004436099717098196
2023-07-17 18:30:00+00:00,34605.05859375,34665.1484375,34581.5703125,34639.75,43747836,0.0010077500116678487
2023-07-17 19:30:00+00:00,34639.921875,34639.921875,34567.62890625,34582.16015625,51156075,-0.0016639199035994108
2023-07-17 20:00:00+00:00,34583.28,34585.48,34582.82,34585.35,46100625,9.223532103593811e-05
2023-07-17 21:00:00+00:00,34585.35,34585.35,34585.35,34585.35,3211286,0.0
2023-07-18 13:30:00+00:00,34597.078125,34820.46875,34530.609375,34816.73046875,0,0.006667849852785296
2023-07-18 14:30:00+00:00,34815.578125,34965.25,34803.37109375,34943.7890625,37372858,0.003642711811852001
2023-07-18 15:30:00+00:00,34944.3515625,34986.359375,34897.3515625,34923.55859375,57862193,-0.0005791108434493459
2023-07-18 16:30:00+00:00,34924.94140625,34934.05078125,34881.4609375,34891.4609375,38723292,-0.0009195058234469207
2023-07-18 17:30:00+00:00,34891.46875,34957.8203125,34881.37890625,34957.6015625,33205623,0.0018938162489439412
2023-07-18 18:30:00+00:00,34957.73828125,34974.12890625,34920.76171875,34954.6484375,38000496,-8.44809028963444e-05
2023-07-18 19:30:00+00:00,34954.8203125,34978.71875,34930.6015625,34957.859375,51869513,9.185588109268558e-05
2023-07-18 20:00:00+00:00,34953.52,34953.52,34951.3,34951.93,49178205,-0.00016962931993435377
2023-07-18 21:00:00+00:00,34951.93,34951.93,34951.93,34951.93,2445681,0.0
2023-07-19 13:30:00+00:00,34991.2109375,35234.05078125,34991.2109375,35177.55859375,0,0.006434650438249011
2023-07-19 14:30:00+00:00,35177.41015625,35191.1015625,35058.671875,35104.359375,42445002,-0.002083017861007709
2023-07-19 15:30:00+00:00,35104.62890625,35142.359375,35078.140625,35088.75,57012272,-0.000444755201651316
2023-07-19 16:30:00+00:00,35088.421875,35108.91015625,35044.19921875,35100.12109375,32264055,0.00032401415416117744
2023-07-19 17:30:00+00:00,35099.80078125,35100.890625,35036.6484375,35071.12890625,29836314,-0.0008263267121419411
2023-07-19 18:30:00+00:00,35071.33984375,35128.26953125,35071.30859375,35107.23828125,29534874,0.0010290743325549196
2023-07-19 19:30:00+00:00,35106.94921875,35106.94921875,35060.16015625,35061.421875,40186137,-0.0013058939036058636
2023-07-19 20:00:00+00:00,35058.67,35061.21,35056.92,35061.21,53172811,-6.042984820610458e-06
2023-07-19 21:00:00+00:00,35061.21,35061.21,35061.21,35061.21,0,0.0
2023-07-20 13:30:00+00:00,35091.98046875,35288.55859375,35091.98046875,35220.640625,71367152,0.00453690097946365
2023-07-20 14:30:00+00:00,35222.1015625,35339.4609375,35216.30859375,35326.62109375,43642650,0.0030045262110350835
2023-07-20 15:30:00+00:00,35325.609375,35372.76953125,35316.421875,35339.828125,35906630,0.00037378505782529806
2023-07-20 16:30:00+00:00,35341.421875,35348.890625,35289.73046875,35326.3984375,27005706,-0.00038008786700397906
2023-07-20 17:30:00+00:00,35325.98828125,35334.8203125,35203.12109375,35204.05859375,26913889,-0.003469138627349413
2023-07-20 18:30:00+00:00,35203.28125,35278.359375,35198.46875,35204.140625,35127746,2.330161853580047e-06
2023-07-20 19:30:00+00:00,35203.73828125,35236.73828125,35191.2109375,35225.078125,47308144,0.0005945685892419708
2023-07-20 20:00:00+00:00,35223.37,35225.18,35223.37,35225.18,53612626,2.8921114759123667e-06
2023-07-20 21:00:00+00:00,35225.18,35225.18,35225.18,35225.18,1430482,0.0
2023-07-21 13:30:00+00:00,35274.3203125,35331.859375,35186.05078125,35260.87109375,0,0.001012713756737383
2023-07-21 14:30:00+00:00,35260.3515625,35317.16015625,35254.83984375,35303.55859375,34806295,0.0012098873439864123
2023-07-21 15:30:00+00:00,35302.5703125,35330.109375,35285.25,35286.05078125,30264144,-0.0004960450415865165
2023-07-21 16:30:00+00:00,35285.078125,35315.640625,35259.73828125,35310.73046875,26057988,0.000699173193689337
2023-07-21 17:30:00+00:00,35310.671875,35340.66015625,35287.140625,35294.37890625,31593238,-0.00046318355532857
2023-07-21 18:30:00+00:00,35294.19140625,35326.16015625,35240.359375,35255.609375,31636499,-0.0010990656723588986
2023-07-21 19:30:00+00:00,35257.26171875,35272.37109375,35222.62109375,35233.390625,61902365,-0.0006304175328308887
2023-07-21 20:00:00+00:00,35225.45,35228.48,35225.45,35227.69,184387407,-0.0001618091849250398
2023-07-21 21:00:00+00:00,35227.69,35227.69,35227.69,35227.69,11387677,0.0
2023-07-24 13:30:00+00:00,35230.7890625,35410.05078125,35230.7890625,35386.578125,0,0.00450017814710151
2023-07-24 14:30:00+00:00,35388.1015625,35440.859375,35379.609375,35424.23828125,34385613,0.0010636838187188457
2023-07-24 15:30:00+00:00,35423.69140625,35440.8515625,35397.4609375,35428.58984375,31282083,0.00012283384081145847
2023-07-24 16:30:00+00:00,35428.8203125,35437.51171875,35407.4296875,35433.890625,29165878,0.00014960755606705566
2023-07-24 17:30:00+00:00,35433.5390625,35463.96875,35424.1796875,35450.51171875,24464743,0.000468963368669266
2023-07-24 18:30:00+00:00,35450.08984375,35450.3515625,35383.78125,35385.21875,25809425,-0.0018435043108748685
2023-07-24 19:30:00+00:00,35385.41015625,35438.359375,35385.41015625,35414.80078125,37228763,0.000835650418384481
2023-07-24 20:00:00+00:00,35414.17,35414.17,35411.24,35411.24,40382729,-0.00010055005796527614
2023-07-24 21:00:00+00:00,35411.24,35411.24,35411.24,35411.24,1703421,0.0
2023-07-25 13:30:00+00:00,35421.48828125,35438.3203125,35365.26171875,35436.37890625,0,0.0007096613179986319
2023-07-25 14:30:00+00:00,35435.30859375,35443.94921875,35402.6015625,35438.01171875,34644758,4.60762339087407e-05
2023-07-25 15:30:00+00:00,35437.55078125,35497.19140625,35436.37890625,35473.05859375,27973862,0.0009884740901297412
2023-07-25 16:30:00+00:00,35473.01953125,35513.921875,35464.55078125,35488.5703125,23156665,0.00043718610286009755
2023-07-25 17:30:00+00:00,35488.6015625,35512.8203125,35476.62109375,35504.921875,24790247,0.0004606496253476822
2023-07-25 18:30:00+00:00,35504.83984375,35527.5703125,35459.37109375,35468.80078125,33148747,-0.0010178724045121427
2023-07-25 19:30:00+00:00,35468.55859375,35480.28125,35434.80859375,35445.44921875,45258272,-0.0006585859215610965
2023-07-25 20:00:00+00:00,35438.59,35442.25,35437.6,35438.07,46140237,-0.00020820689655336584
2023-07-25 22:00:00+00:00,35438.07,35438.07,35438.07,35438.07,0,0.0
2023-07-26 13:30:00+00:00,35345.98828125,35462.37890625,35306.26953125,35448.921875,71272050,0.00030617394807528595
2023-07-26 14:30:00+00:00,35448.1796875,35472.87890625,35391.359375,35458.8984375,47026969,0.0002813952684447148
2023-07-26 15:30:00+00:00,35458.328125,35506.48046875,35443.5703125,35484.23828125,26895939,0.0007143705790199023
2023-07-26 16:30:00+00:00,35484.03125,35485.71875,35425.4609375,35431.7109375,24195742,-0.001481397455291155
2023-07-26 17:30:00+00:00,35431.73046875,35488.3203125,35407.44140625,35474.41015625,26407083,0.0012043875268535765
2023-07-26 18:30:00+00:00,35474.6796875,35633.609375,35392.73046875,35457.55859375,46204806,-0.00047514719001909587
2023-07-26 19:30:00+00:00,35458.03125,35528.44140625,35431.73046875,35525.94921875,44552172,0.0019269446740362922
2023-07-26 20:00:00+00:00,35528.1,35528.1,35520.12,35520.12,59687308,-0.0001640968691773923
2023-07-26 21:00:00+00:00,35520.12,35520.12,35520.12,35520.12,0,0.0
2023-07-27 13:30:00+00:00,35558.7890625,35632.19140625,35548.48046875,35578.578125,67437337,0.001644422182538182
2023-07-27 14:30:00+00:00,35581.23828125,35607.58984375,35506.25,35542.05078125,39707526,-0.0010271941495314876
2023-07-27 15:30:00+00:00,35543.359375,35607.62109375,35530.8203125,35607.2890625,30251286,0.0018338413167613699
2023-07-27 16:30:00+00:00,35607.2890625,35645.3515625,35500.578125,35506.30078125,31454351,-0.002840198318182261
2023-07-27 17:30:00+00:00,35506.5703125,35517.12109375,35353.94140625,35363.55078125,32679721,-0.004028516778560223
2023-07-27 18:30:00+00:00,35363.6015625,35382.75,35278.94140625,35284.33984375,38490333,-0.0022424157322023883
2023-07-27 19:30:00+00:00,35283.6484375,35309.28125,35216.578125,35286.390625,51540171,5.811988162664336e-05
2023-07-27 20:00:00+00:00,35284.09,35284.38,35281.35,35282.72,56914443,-0.00010402922669144406
2023-07-27 21:00:00+00:00,35282.72,35282.72,35282.72,35282.72,3758461,0.0
2023-07-28 13:30:00+00:00,35443.48828125,35511.1796875,35394.390625,35462.6484375,0,0.00508666021341515
2023-07-28 14:30:00+00:00,35462.6015625,35543.58984375,35454.12109375,35536.5,43976868,0.0020803514059032687
2023-07-28 15:30:00+00:00,35537.53125,35565.51171875,35478.33984375,35525.41015625,34544363,-0.00031211780870072286
2023-07-28 16:30:00+00:00,35525.37109375,35532.98828125,35433.44140625,35433.83984375,28632711,-0.002580928161743551
2023-07-28 17:30:00+00:00,35435.48828125,35460.859375,35355.1484375,35458.8203125,29310713,0.0007047406523846351
2023-07-28 18:30:00+00:00,35458.828125,35486.0,35413.890625,35451.640625,32737996,-0.00020250009461539832
2023-07-28 19:30:00+00:00,35451.51171875,35482.51953125,35423.9609375,35455.890625,48422530,0.00011987443167644873
2023-07-28 20:00:00+00:00,35455.33,35459.29,35455.07,35459.29,65655968,9.58715742566432e-05
2023-07-31 13:30:00+00:00,35465.96875,35539.05859375,35435.01953125,35503.609375,0,0.0012490859633034644
2023-07-31 14:30:00+00:00,35503.76171875,35539.69140625,35484.921875,35498.98046875,34776204,-0.00013038696945410542
2023-07-31 15:30:00+00:00,35498.5390625,35501.6796875,35444.1015625,35472.51171875,25857841,-0.0007458981180009629
2023-07-31 16:30:00+00:00,35472.28125,35492.078125,35432.01953125,35471.26171875,21886570,-3.5239174336527554e-05
2023-07-31 17:30:00+00:00,35471.5390625,35510.76171875,35452.2109375,35474.2109375,22087088,8.314043564108895e-05
2023-07-31 18:30:00+00:00,35473.94921875,35494.94140625,35453.21875,35474.73046875,26073663,1.4645214987261008e-05
2023-07-31 19:30:00+00:00,35474.7109375,35566.94921875,35430.21875,35564.2109375,46747381,0.0025191962127123057
2023-07-31 20:00:00+00:00,35566.73,35566.73,35559.53,35559.53,81008770,-0.00013162798933402512
2023-07-31 21:00:00+00:00,35559.53,35559.53,35559.53,35559.53,5725915,0.0
2023-08-01 13:30:00+00:00,35585.98828125,35679.12890625,35536.578125,35573.6796875,0,0.00039783633407761143
