Datetime,Close
2023-07-14 04:45:00+00:00,1040.783103874393
2023-07-14 05:45:00+00:00,1038.6817382484312
2023-07-14 06:45:00+00:00,1045.8282320304268
2023-07-14 07:45:00+00:00,1033.9051076494004
2023-07-14 08:45:00+00:00,1024.8315699800457
2023-07-14 09:45:00+00:00,1033.9421572537033
2023-07-17 03:45:00+00:00,1039.7168726146638
2023-07-17 04:45:00+00:00,1046.328370526784
2023-07-17 05:45:00+00:00,1047.134146291961
2023-07-17 06:45:00+00:00,1061.7015444321644
2023-07-17 07:45:00+00:00,1069.3225167091875
2023-07-17 08:45:00+00:00,1059.2364646080491
2023-07-17 09:45:00+00:00,1063.539358415222
2023-07-18 03:45:00+00:00,1065.8633562665025
2023-07-18 04:45:00+00:00,1067.9444626618413
2023-07-18 05:45:00+00:00,1061.9364689604415
2023-07-18 06:45:00+00:00,1082.5703250949662
2023-07-18 07:45:00+00:00,1079.0563563439814
2023-07-18 08:45:00+00:00,1087.535440100931
2023-07-18 09:45:00+00:00,1093.400309040708
2023-07-19 03:45:00+00:00,1106.3395112924088
2023-07-19 04:45:00+00:00,1099.8173301264994
2023-07-19 05:45:00+00:00,1080.006223874625
2023-07-19 06:45:00+00:00,1088.1343914541735
2023-07-19 07:45:00+00:00,1091.7357013407286
2023-07-19 08:45:00+00:00,1098.1840772531352
2023-07-19 09:45:00+00:00,1107.3591450015456
2023-07-20 03:45:00+00:00,1113.7943740033934
2023-07-20 04:45:00+00:00,1113.613013991165
2023-07-20 05:45:00+00:00,1103.6107722619026
2023-07-20 06:45:00+00:00,1102.6339992279904
2023-07-20 07:45:00+00:00,1093.087189207069
2023-07-20 08:45:00+00:00,1099.762169331288
2023-07-20 09:45:00+00:00,1086.0232937784003
2023-07-21 03:45:00+00:00,1081.981696294705
2023-07-21 04:45:00+00:00,1101.0852899859922
2023-07-21 05:45:00+00:00,1091.3372023051302
2023-07-21 06:45:00+00:00,1089.0898810336237
2023-07-21 07:45:00+00:00,1085.6721926679381
2023-07-21 08:45:00+00:00,1111.022121164872
2023-07-21 09:45:00+00:00,1097.4707832585264
2023-07-24 03:45:00+00:00,1097.4623081852064
2023-07-24 04:45:00+00:00,1087.8673243435549
2023-07-24 05:45:00+00:00,1090.4015938631871
2023-07-24 06:45:00+00:00,1071.198266808431
2023-07-24 07:45:00+00:00,1061.2199017763496
2023-07-24 08:45:00+00:00,1055.850001125704
2023-07-24 09:45:00+00:00,1043.4390065212735
2023-07-25 03:45:00+00:00,1043.0009700890344
2023-07-25 04:45:00+00:00,1034.4566356746454
2023-07-25 05:45:00+00:00,1043.6353718562655
2023-07-25 06:45:00+00:00,1051.7835427870284
2023-07-25 07:45:00+00:00,1046.5371677519258
2023-07-25 08:45:00+00:00,1060.883764043543
2023-07-25 09:45:00+00:00,1058.4398222964905
2023-07-26 03:45:00+00:00,1064.9265290715775
2023-07-26 04:45:00+00:00,1072.7668296139987
2023-07-26 05:45:00+00:00,1076.8827881404447
2023-07-26 06:45:00+00:00,1084.842941804329
2023-07-26 07:45:00+00:00,1097.0698658225144
2023-07-26 08:45:00+00:00,1095.762558857738
2023-07-26 09:45:00+00:00,1097.1049335751582
2023-07-27 03:45:00+00:00,1093.8935575140745
2023-07-27 04:45:00+00:00,1100.6777445472785
2023-07-27 05:45:00+00:00,1102.3752140536706
2023-07-27 06:45:00+00:00,1107.710488605137
2023-07-27 07:45:00+00:00,1119.6301607171804
2023-07-27 08:45:00+00:00,1111.3560417719661
2023-07-27 09:45:00+00:00,1131.598543964739
2023-07-28 03:45:00+00:00,1122.833504372903
2023-07-28 04:45:00+00:00,1134.843449744693
2023-07-28 05:45:00+00:00,1131.9387769186985
2023-07-28 06:45:00+00:00,1132.436288831636
2023-07-28 07:45:00+00:00,1123.0442354585716
2023-07-28 08:45:00+00:00,1112.1354192012575
2023-07-28 09:45:00+00:00,1113.821866312365
2023-07-31 03:45:00+00:00,1117.3769508011596
2023-07-31 04:45:00+00:00,1117.0975979384382
2023-07-31 05:45:00+00:00,1133.2324836724858
2023-07-31 06:45:00+00:00,1135.4525222951647
2023-07-31 07:45:00+00:00,1132.6562676211204
2023-07-31 08:45:00+00:00,1138.0173348262103
2023-07-31 09:45:00+00:00,1153.2954865954212
2023-08-01 03:45:00+00:00,1150.7638386386643
2023-08-01 04:45:00+00:00,1150.7305947813734
2023-08-01 05:45:00+00:00,1155.1014150485937
2023-08-01 06:45:00+00:00,1172.6951765614222
2023-08-01 07:45:00+00:00,1175.0063379607082
2023-08-01 08:45:00+00:00,1179.1386333182704
2023-08-01 09:45:00+00:00,1164.989340548644
2023-08-02 03:45:00+00:00,1151.0299475564548
2023-08-02 04:45:00+00:00,1145.8751053052943
2023-08-02 05:45:00+00:00,1149.6967944254238
2023-08-02 06:45:00+00:00,1151.774490658312
2023-08-02 07:45:00+00:00,1151.2683637312127
2023-08-02 08:45:00+00:00,1161.428811460387
2023-08-02 09:45:00+00:00,1175.494210015998
2023-08-03 03:45:00+00:00,1153.0838719459853
2023-08-03 04:45:00+00:00,1158.3189667633492
2023-08-03 05:45:00+00:00,1165.6886196455762
2023-08-03 06:45:00+00:00,1187.631758224217
2023-08-03 07:45:00+00:00,1179.712588210846
2023-08-03 08:45:00+00:00,1182.1742395358121
2023-08-03 09:45:00+00:00,1207.059700315038
2023-08-04 03:45:00+00:00,1221.714764769673
2023-08-04 04:45:00+00:00,1223.955776338744
2023-08-04 05:45:00+00:00,1207.8544823202974
2023-08-04 06:45:00+00:00,1198.2481279064034
2023-08-04 07:45:00+00:00,1208.596359278169
2023-08-04 08:45:00+00:00,1204.2050878684151
2023-08-04 09:45:00+00:00,1198.798052134454
2023-08-07 03:45:00+00:00,1183.015423913494
2023-08-07 04:45:00+00:00,1192.739991439548
2023-08-07 05:45:00+00:00,1176.0907002592
2023-08-07 06:45:00+00:00,1180.0021588935829
2023-08-07 07:45:00+00:00,1173.6033946988312
2023-08-07 08:45:00+00:00,1175.2859096494808
2023-08-07 09:45:00+00:00,1181.5032781457442
2023-08-08 03:45:00+00:00,1180.126384698828
2023-08-08 04:45:00+00:00,1182.7595481094213
2023-08-08 05:45:00+00:00,1184.016864769583
2023-08-08 06:45:00+00:00,1177.9104119128028
2023-08-08 07:45:00+00:00,1185.2324863319564
2023-08-08 08:45:00+00:00,1187.0411939815276
2023-08-08 09:45:00+00:00,1173.2234956098912
2023-08-09 03:45:00+00:00,1156.0523962886773
2023-08-09 04:45:00+00:00,1130.9706597358897
2023-08-09 05:45:00+00:00,1119.4706366783425
2023-08-09 06:45:00+00:00,1115.3271535361257
2023-08-09 07:45:00+00:00,1132.512683999441
2023-08-09 08:45:00+00:00,1126.8762546727892
2023-08-09 09:45:00+00:00,1124.3500449074036
2023-08-10 03:45:00+00:00,1142.4589087984725
2023-08-10 04:45:00+00:00,1144.2236109375287
2023-08-10 05:45:00+00:00,1150.4257419853614
2023-08-10 06:45:00+00:00,1132.5307586523086
2023-08-10 07:45:00+00:00,1129.7068849226662
2023-08-10 08:45:00+00:00,1138.0696343817322
2023-08-10 09:45:00+00:00,1123.3102803716854
2023-08-11 03:45:00+00:00,1120.5394479624179
2023-08-11 04:45:00+00:00,1125.4457590631357
2023-08-11 05:45:00+00:00,1133.1064226718222
2023-08-11 06:45:00+00:00,1139.1769075298444
2023-08-11 07:45:00+00:00,1140.2925593451237
2023-08-11 08:45:00+00:00,1146.1684909301755
2023-08-11 09:45:00+00:00,1136.0159459050672
2023-08-14 03:45:00+00:00,1137.219716032553
2023-08-14 04:45:00+00:00,1149.795875951012
2023-08-14 05:45:00+00:00,1150.3527327272548
2023-08-14 06:45:00+00:00,1147.0418565221673
2023-08-14 07:45:00+00:00,1153.4334948506848
2023-08-14 08:45:00+00:00,1163.8713992597834
2023-08-14 09:45:00+00:00,1169.0859546136048
2023-08-16 03:45:00+00:00,1173.796649141902
2023-08-16 04:45:00+00:00,1166.0281803321013
2023-08-16 05:45:00+00:00,1172.4097928111098
2023-08-16 06:45:00+00:00,1187.5842796210309
2023-08-16 07:45:00+00:00,1195.09051010463
2023-08-16 08:45:00+00:00,1198.8638685823123
2023-08-16 09:45:00+00:00,1189.3804159448332
2023-08-17 03:45:00+00:00,1205.2607755766278
2023-08-17 04:45:00+00:00,1201.5894574315523
2023-08-17 05:45:00+00:00,1196.5294366289877
2023-08-17 06:45:00+00:00,1198.4815174067546
2023-08-17 07:45:00+00:00,1189.0707606758808
2023-08-17 08:45:00+00:00,1203.0553384944576
2023-08-17 09:45:00+00:00,1208.2252253797478
2023-08-18 03:45:00+00:00,1197.5605659871578
2023-08-18 04:45:00+00:00,1204.3656854317708
2023-08-18 05:45:00+00:00,1203.4288931737306
2023-08-18 06:45:00+00:00,1196.2831241705376
2023-08-18 07:45:00+00:00,1184.840447960335
2023-08-18 08:45:00+00:00,1191.9515106673853
2023-08-18 09:45:00+00:00,1184.1982505732578
2023-08-21 03:45:00+00:00,1179.8914292203915
2023-08-21 04:45:00+00:00,1179.2634554909878
2023-08-21 05:45:00+00:00,1171.8273938668065
2023-08-21 06:45:00+00:00,1172.6010765718931
2023-08-21 07:45:00+00:00,1169.2943729395433
2023-08-21 08:45:00+00:00,1172.106171690553
2023-08-21 09:45:00+00:00,1163.801422263882
2023-08-22 03:45:00+00:00,1160.7806253027145
2023-08-22 04:45:00+00:00,1156.3243699090551
2023-08-22 05:45:00+00:00,1160.875719698494
2023-08-22 06:45:00+00:00,1154.0856247180207
2023-08-22 07:45:00+00:00,1153.6806293991178
2023-08-22 08:45:00+00:00,1167.177066572118
2023-08-22 09:45:00+00:00,1169.169456502822
2023-08-23 03:45:00+00:00,1165.4595784540202
2023-08-23 04:45:00+00:00,1171.8861323469807
2023-08-23 05:45:00+00:00,1166.8984537372305
2023-08-23 06:45:00+00:00,1153.899380038919
2023-08-23 07:45:00+00:00,1123.3251922744364
2023-08-23 08:45:00+00:00,1134.1127516962733
2023-08-23 09:45:00+00:00,1132.8073417415221
2023-08-24 03:45:00+00:00,1135.1718582452718
2023-08-24 04:45:00+00:00,1132.4043564822218
2023-08-24 05:45:00+00:00,1148.9217819626413
2023-08-24 06:45:00+00:00,1138.6376816771253
2023-08-24 07:45:00+00:00,1137.4831050385158
2023-08-24 08:45:00+00:00,1132.398951654939
2023-08-24 09:45:00+00:00,1135.0338970703508
2023-08-25 03:45:00+00:00,1134.5388509937031
2023-08-25 04:45:00+00:00,1134.8200716115323
2023-08-25 05:45:00+00:00,1131.085400401222
2023-08-25 06:45:00+00:00,1119.45897681253
2023-08-25 07:45:00+00:00,1113.709202273393
2023-08-25 08:45:00+00:00,1112.8101039085282
2023-08-25 09:45:00+00:00,1113.4394895767332
2023-08-28 03:45:00+00:00,1100.9114707848141
2023-08-28 04:45:00+00:00,1103.5028119894316
2023-08-28 05:45:00+00:00,1114.3109482286413
2023-08-28 06:45:00+00:00,1127.581876221597
2023-08-28 07:45:00+00:00,1134.15133176288
2023-08-28 08:45:00+00:00,1148.72112216444
2023-08-28 09:45:00+00:00,1155.997334066022
2023-08-29 03:45:00+00:00,1166.810154906659
2023-08-29 04:45:00+00:00,1181.4707031085134
