Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-13 09:00:00+00:00,339.17,339.89,339.0,339.72,0,0.0015908089965541662
2023-07-13 10:00:00+00:00,339.75,340.0,339.4,339.99,0,0.0007944565011581457
2023-07-13 11:00:00+00:00,339.96,340.24,339.15,339.64,0,-0.0010299722818041246
2023-07-13 12:00:00+00:00,339.7,340.1085,338.0,339.9047,0,0.0007790510716592292
2023-07-13 13:00:00+00:00,339.64,340.755,336.08,338.9,0,-0.0029602055898163048
2023-07-13 13:30:00+00:00,339.55999755859375,342.4700012207031,339.0199890136719,339.8900146484375,5636811,0.002917000336087852
2023-07-13 14:30:00+00:00,339.8900146484375,341.7900085449219,339.8835144042969,340.92498779296875,2363461,0.003040396989182683
2023-07-13 15:30:00+00:00,340.94500732421875,341.6099853515625,340.69000244140625,341.5199890136719,1806539,0.0017437343425141646
2023-07-13 16:30:00+00:00,341.5199890136719,342.1700134277344,340.5400085449219,340.95001220703125,1575324,-0.0016703355111337703
2023-07-13 17:30:00+00:00,340.94000244140625,342.5899963378906,340.7500915527344,341.75,2031557,0.0023436008344024
2023-07-13 18:30:00+00:00,341.7431945800781,343.2200012207031,341.55999755859375,343.12799072265625,1861120,0.004024052753353897
2023-07-13 19:30:00+00:00,343.1099853515625,343.739990234375,342.55999755859375,342.69000244140625,2139754,-0.0012772728192060581
2023-07-13 20:00:00+00:00,342.67,342.99,342.2305,342.83,0,0.00040844194200443176
2023-07-13 21:00:00+00:00,342.66,342.9,341.7,342.55,0,-0.0008170650313029676
2023-07-13 22:00:00+00:00,342.55,342.95,342.3,342.8,0,0.0007295542747167602
2023-07-13 23:00:00+00:00,342.9,342.92,342.0,342.8,0,0.0
2023-07-14 08:00:00+00:00,345.52,349.96,343.42,348.01,0,0.015084028270173173
2023-07-14 09:00:00+00:00,348.03,349.22,347.4,348.19,0,0.0005170928009502688
2023-07-14 10:00:00+00:00,348.13,348.13,346.55,347.46,0,-0.002098757328994727
2023-07-14 11:00:00+00:00,347.29,349.13,346.15,348.8,0,0.0038491415690712124
2023-07-14 12:00:00+00:00,348.85,349.65,344.06,349.3885,0,0.0016857915573550374
2023-07-14 13:00:00+00:00,349.12,349.3,340.555,347.8,0,-0.004556881671996937
2023-07-14 13:30:00+00:00,347.5899963378906,351.42999267578125,346.0299987792969,350.4798889160156,10072719,0.007675724637269322
2023-07-14 14:30:00+00:00,350.44000244140625,350.92999267578125,348.0899963378906,349.44000244140625,4045973,-0.002971446454341495
2023-07-14 15:30:00+00:00,349.4549865722656,349.7099914550781,347.05999755859375,347.4200134277344,2048138,-0.005797418779473904
2023-07-14 16:30:00+00:00,347.4200134277344,347.82659912109375,345.57000732421875,346.67999267578125,1961837,-0.0021323181842341572
2023-07-14 17:30:00+00:00,346.6700134277344,347.04998779296875,346.07000732421875,346.1300048828125,1593758,-0.0015877019974909854
2023-07-14 18:30:00+00:00,346.1499938964844,346.52899169921875,344.55999755859375,345.1300048828125,2571318,-0.002893269344259995
2023-07-14 19:30:00+00:00,345.1600036621094,345.4200134277344,344.30999755859375,345.3699951171875,2391683,0.0006951201854843321
2023-07-14 20:00:00+00:00,345.37,347.3882,344.82,344.99,0,-0.0011008608791103856
2023-07-14 21:00:00+00:00,345.01,345.24,344.95,345.19,0,0.0005795589718570219
2023-07-14 22:00:00+00:00,345.0,345.99,345.0,345.8,0,0.0017655831733077421
2023-07-14 23:00:00+00:00,345.99,347.6,345.35,346.99,0,0.0034353878386055845
2023-07-17 08:00:00+00:00,348.51,349.57,345.71,347.55,0,0.0016125784586989804
2023-07-17 09:00:00+00:00,347.55,347.89,346.12,346.26,0,-0.0037186015955649417
2023-07-17 10:00:00+00:00,346.63,346.63,345.65,345.85,0,-0.001184782904336227
2023-07-17 11:00:00+00:00,346.0,346.66,345.52,346.25,0,0.001155902454954409
2023-07-17 12:00:00+00:00,346.23,348.51,344.5,345.67,0,-0.0016764947850830053
2023-07-17 13:00:00+00:00,345.5,349.8,344.84,345.45,0,-0.0006366477816613313
2023-07-17 13:30:00+00:00,345.6780090332031,346.989990234375,342.20001220703125,343.8800048828125,4785803,-0.0045551414293850765
2023-07-17 14:30:00+00:00,343.8699035644531,345.510009765625,343.5799865722656,345.3053894042969,2195497,0.00413643865837812
2023-07-17 15:30:00+00:00,345.32000732421875,346.489990234375,345.0267028808594,345.4800109863281,1644311,0.0005055740484730749
2023-07-17 16:30:00+00:00,345.45001220703125,346.1700134277344,345.1600036621094,345.79998779296875,1092807,0.0009257517360773187
2023-07-17 17:30:00+00:00,345.79998779296875,346.6700134277344,345.6000061035156,346.25,1366160,0.0013005195532011112
2023-07-17 18:30:00+00:00,346.2300109863281,346.3399963378906,344.9800109863281,346.20001220703125,1895211,-0.00014437949938441472
2023-07-17 19:30:00+00:00,346.19000244140625,346.2029113769531,344.95001220703125,345.739990234375,2808351,-0.0013296587530982826
2023-07-17 20:00:00+00:00,345.74,345.79,344.7115,344.7115,0,-0.0029791839386892624
