Datetime,Open,High,Low,Close,Volume,logReturns
2023-07-13 14:30:00+00:00,14029.19140625,14069.0830078125,14027.1103515625,14052.8515625,697386000,0.001927204647442764
2023-07-13 15:30:00+00:00,14053.5703125,14097.0380859375,14049.74609375,14092.32421875,566576000,0.002804934134116552
2023-07-13 16:30:00+00:00,14091.42578125,14106.8427734375,14084.6181640625,14104.015625,449484000,0.0008292854310039468
2023-07-13 17:30:00+00:00,14103.8564453125,14124.5205078125,14100.005859375,14110.271484375,481111000,0.00044345330812486694
2023-07-13 18:30:00+00:00,14109.763671875,14147.6171875,14105.5810546875,14146.396484375,490266000,0.0025569199964817547
2023-07-13 19:30:00+00:00,14144.0,14163.7255859375,14137.5244140625,14138.3125,500998000,-0.0005716151861121636
2023-07-13 20:00:00+00:00,14138.57,14138.57,14138.57,14138.57,374422000,1.821275736519127e-05
2023-07-13 21:00:00+00:00,14138.57,14138.57,14138.57,14138.57,0,0.0
2023-07-14 13:30:00+00:00,14175.78515625,14232.1123046875,14166.7412109375,14201.2001953125,1297490534,0.004419958019626898
2023-07-14 14:30:00+00:00,14201.4462890625,14212.681640625,14140.1201171875,14184.9853515625,824615000,-0.00114244624286246
2023-07-14 15:30:00+00:00,14186.6748046875,14203.830078125,14158.236328125,14163.244140625,490026000,-0.001533867588177031
2023-07-14 16:30:00+00:00,14163.2119140625,14176.873046875,14128.595703125,14150.0693359375,407413000,-0.0009306438576534293
2023-07-14 17:30:00+00:00,14150.333984375,14160.2451171875,14123.7890625,14123.7890625,397553000,-0.0018589808745207927
2023-07-14 18:30:00+00:00,14124.1884765625,14133.3349609375,14082.2861328125,14092.0751953125,448216000,-0.0022479467757999506
2023-07-14 19:30:00+00:00,14093.8388671875,14113.798828125,14088.607421875,14113.798828125,458783000,0.0015403626272870847
2023-07-14 20:00:00+00:00,14113.703,14113.703,14113.703,14113.703,379082000,-6.789699321169009e-06
2023-07-14 21:00:00+00:00,14113.703,14113.703,14113.703,14113.703,11946000,0.0
2023-07-17 13:30:00+00:00,14155.0068359375,14189.27734375,14138.427734375,14176.8720703125,0,0.00446573992478554
2023-07-17 14:30:00+00:00,14176.1572265625,14198.8896484375,14167.5068359375,14196.9287109375,577629000,0.001413743905526191
2023-07-17 15:30:00+00:00,14196.7294921875,14221.646484375,14192.52734375,14195.3544921875,503704000,-0.00011089060646167476
2023-07-17 16:30:00+00:00,14196.349609375,14218.4970703125,14187.7822265625,14209.294921875,385730000,0.0009815597864660343
2023-07-17 17:30:00+00:00,14209.9462890625,14243.0849609375,14209.9462890625,14240.2763671875,374985000,0.0021779911721546853
2023-07-17 18:30:00+00:00,14240.1533203125,14273.837890625,14225.0849609375,14264.470703125,436009000,0.0016975657905644126
2023-07-17 19:30:00+00:00,14264.0791015625,14264.0791015625,14235.404296875,14243.3544921875,463631000,-0.0014814328806008604
2023-07-17 20:00:00+00:00,14244.948,14244.948,14244.948,14244.948,348103000,0.00011187102598323496
2023-07-17 21:00:00+00:00,14244.948,14244.948,14244.948,14244.948,14795000,0.0
2023-07-18 13:30:00+00:00,14211.26953125,14220.783203125,14176.1064453125,14207.318359375,0,-0.002645108272898908
2023-07-18 14:30:00+00:00,14205.4892578125,14232.5234375,14195.2978515625,14215.8720703125,592368000,0.0006018825519876395
2023-07-18 15:30:00+00:00,14215.21875,14306.2119140625,14209.3232421875,14305.5703125,539703000,0.006289901941845031
2023-07-18 16:30:00+00:00,14305.8310546875,14330.662109375,14295.369140625,14324.638671875,404084000,0.0013320449183511199
2023-07-18 17:30:00+00:00,14325.00390625,14376.173828125,14322.8173828125,14372.03125,378610000,0.003303004936889412
2023-07-18 18:30:00+00:00,14372.92578125,14396.6875,14362.3046875,14380.705078125,400021000,0.0006033393336296225
2023-07-18 19:30:00+00:00,14380.6982421875,14385.9580078125,14351.9580078125,14354.8935546875,482336000,-0.0017964846119434773
2023-07-18 20:00:00+00:00,14353.643,14353.643,14353.643,14353.643,365481000,-8.712075489528913e-05
2023-07-18 21:00:00+00:00,14353.643,14353.643,14353.643,14353.643,15745000,0.0
2023-07-19 13:30:00+00:00,14399.0966796875,14418.822265625,14374.4775390625,14386.2587890625,0,0.0022697226527740545
2023-07-19 14:30:00+00:00,14389.1904296875,14425.30859375,14372.6142578125,14414.9931640625,676996000,0.0019953566310566967
2023-07-19 15:30:00+00:00,14415.1064453125,14445.9013671875,14365.0439453125,14374.634765625,576092000,-0.0028036781144145624
