Date,Close
2020-08-10,231.8820135776217
2020-08-11,227.9356273955889
2020-08-12,231.49220424147643
2020-08-13,233.85322040926766
2020-08-14,234.5164078486214
2020-08-17,235.9725673474334
2020-08-18,232.61632814369753
2020-08-19,233.24835333816347
2020-08-20,228.69910860488253
2020-08-21,230.71612603615117
2020-08-24,234.4305650971309
2020-08-25,234.5165918959303
2020-08-26,235.85256136703163
2020-08-27,235.9087302251273
2020-08-28,235.46758695063502
2020-08-31,235.64069023763142
2020-09-01,233.73001798489642
2020-09-02,234.56041819661627
2020-09-03,231.5494851709823
2020-09-04,232.77552926569223
2020-09-07,232.57634959058453
2020-09-08,233.6259129743749
2020-09-09,232.75186031693576
2020-09-10,233.1285299636376
2020-09-11,232.57981111618966
2020-09-14,231.6682682045158
2020-09-15,229.2800246625177
2020-09-16,229.89380049374017
2020-09-17,234.9377287687682
2020-09-18,237.39099629274986
2020-09-21,240.8801220824505
2020-09-22,238.4277788973077
2020-09-23,235.54608394533636
2020-09-24,235.2359256839046
2020-09-25,235.7950761791529
2020-09-28,237.73912046417587
2020-09-29,239.56849292008334
2020-09-30,240.2215973251135
2020-10-01,239.48030955538874
2020-10-05,241.94029541664412
2020-10-06,245.95217653260056
2020-10-07,240.98596962110776
2020-10-08,242.36805003573315
2020-10-09,246.27126686101553
2020-10-12,243.1582540926732
2020-10-13,240.87548980762776
2020-10-14,239.0966621736257
2020-10-15,243.29010426275573
2020-10-16,244.06427836077404
2020-10-19,242.35601818796337
2020-10-20,245.34286248793592
2020-10-21,247.05485109899485
2020-10-22,248.36197963005648
2020-10-23,245.36374458759173
2020-10-26,246.37691702764081
2020-10-27,249.50175300672836
2020-10-28,249.06849838774153
2020-10-29,250.88805371905994
2020-10-30,255.86229257812707
2020-11-02,256.1699199016506
2020-11-03,258.49884100398174
2020-11-04,254.4570304318062
2020-11-05,254.92577838894277
2020-11-06,252.86719826803528
2020-11-09,255.5217018787629
2020-11-10,257.0173205518108
2020-11-11,254.21319647090112
2020-11-12,254.60778960085972
2020-11-13,254.2250242934884
2020-11-14,251.3669830270569
2020-11-17,247.2220937187519
2020-11-18,249.00119683455117
2020-11-19,250.4573812632019
2020-11-20,245.59850499170673
2020-11-23,243.63616227533254
2020-11-24,244.03609991648815
2020-11-25,244.7926361067885
2020-11-26,246.67195283157182
2020-11-27,248.4042948216906
2020-12-01,251.95617712289828
2020-12-02,249.59916764719605
2020-12-03,249.59574737374567
2020-12-04,252.8847874122546
2020-12-07,252.62690797501858
2020-12-08,252.2429457200225
2020-12-09,251.6755841767067
2020-12-10,252.99512429221116
2020-12-11,250.3827241055223
2020-12-14,248.1204904099557
2020-12-15,246.7919980615541
2020-12-16,250.25414749911306
2020-12-17,251.20675733028526
2020-12-18,251.34063004743894
2020-12-21,251.61584196745898
2020-12-22,258.9034066146812
2020-12-23,257.33680706209606
2020-12-24,256.7194502360066
2020-12-28,261.0590157319956
2020-12-29,260.6159305157665
2020-12-30,257.4319416178416
2020-12-31,255.39009568082332
2021-01-01,259.0977025081716
2021-01-04,260.6216734455323
2021-01-05,260.834820748225
2021-01-06,265.24711656708524
2021-01-07,265.85033476209054
2021-01-08,266.6614754310831
2021-01-11,267.05034313810364
2021-01-12,270.37850746715856
2021-01-13,271.1726555573947
2021-01-14,272.3843387290631
2021-01-15,270.787093326572
2021-01-18,275.1171377160583
2021-01-19,278.76519413574806
2021-01-20,281.8002180371993
2021-01-21,281.14407111652764
2021-01-22,279.7850624906937
2021-01-25,279.519004891604
2021-01-27,278.6454022874264
2021-01-28,276.4093995905588
2021-01-29,274.16411053901817
2021-02-01,274.9827374435623
2021-02-02,273.29298963554555
2021-02-03,271.7063239605732
2021-02-04,271.30302805732725
2021-02-05,269.0867029383817
2021-02-08,269.91847382719834
2021-02-09,262.98996181723146
2021-02-10,259.2037872707626
2021-02-11,258.4860633339593
2021-02-12,258.8846084424321
2021-02-15,261.2989263407678
2021-02-16,263.01881052586356
2021-02-17,258.401357962093
2021-02-18,258.0788436648177
2021-02-19,257.5838635727582
2021-02-22,255.54355337631117
2021-02-23,252.37020722423384
2021-02-24,248.60094842999706
2021-02-25,247.77808865229147
2021-02-26,248.90358176742308
2021-03-01,251.336749762718
2021-03-02,247.5672343234173
2021-03-03,248.59422228762034
2021-03-04,246.51201316223788
2021-03-05,247.43335090408277
2021-03-08,248.9358508955151
2021-03-09,248.1986467043631
2021-03-10,247.60885972749375
2021-03-12,244.89364557676564
2021-03-15,247.04539342740574
2021-03-16,249.5507842503423
2021-03-17,247.7506847890066
2021-03-18,249.92067285807792
2021-03-19,250.2747349672444
2021-03-22,252.22502661395438
2021-03-23,255.67986060103388
2021-03-24,253.88586911489253
2021-03-25,256.2884816138839
2021-03-26,255.75486803110303
2021-03-30,255.9481052972549
2021-03-31,254.44087688632732
2021-04-01,249.41635816593862
2021-04-05,248.76550509742447
2021-04-06,256.81745256589016
2021-04-07,255.3285244627603
2021-04-08,252.88298067225958
2021-04-09,254.35899183966205
2021-04-12,253.2995248296192
2021-04-13,253.03501493447436
2021-04-15,252.35306427366368
2021-04-16,257.90697430584896
2021-04-19,256.5824766225711
2021-04-20,257.36295956506325
2021-04-22,256.4557143659148
2021-04-23,259.94834521409354
2021-04-26,262.61070276937625
2021-04-27,266.43384918394327
2021-04-28,267.24007857671637
2021-04-29,267.4132142044287
2021-04-30,264.908491197997
2021-05-03,261.5408276744085
2021-05-04,261.090613240391
2021-05-05,266.3153053383932
2021-05-06,267.0913105798116
2021-05-07,266.4916325077726
2021-05-10,267.82093179361556
2021-05-11,270.9415254220169
2021-05-12,264.97758282578786
2021-05-14,262.09773015849584
2021-05-17,260.8384591480358
2021-05-18,260.03957454006945
2021-05-19,262.9678058379612
2021-05-20,259.5189255916525
2021-05-21,259.3567024659311
2021-05-24,260.59086503737046
2021-05-25,259.0686697897496
2021-05-26,258.63140520846366
2021-05-27,258.14032980953954
2021-05-28,257.3538056071693
2021-05-31,254.2155338994747
2021-06-01,259.3238362383638
2021-06-02,263.8305970255941
2021-06-03,264.20922925299993
2021-06-04,263.45808368457165
2021-06-07,263.6485983162045
2021-06-08,261.33167727056247
2021-06-09,260.64576034327405
2021-06-10,260.84526867463774
2021-06-11,258.114161609992
2021-06-14,263.3823159729725
2021-06-15,262.56480228583985
2021-06-16,265.00490882962845
2021-06-17,266.3622434737904
2021-06-18,266.7965431122465
2021-06-21,265.34011953855907
2021-06-22,263.92152626189994
2021-06-23,268.9695701025056
2021-06-24,266.24917991922456
2021-06-25,266.1867644900204
2021-06-28,269.7607795723292
2021-06-29,268.1310160412385
2021-06-30,269.518032683389
2021-07-01,270.98238819077415
2021-07-02,273.16106709202177
2021-07-05,274.76142045683133
2021-07-06,275.64879467709966
2021-07-07,274.4733895311105
2021-07-08,278.19031230844934
2021-07-09,279.6257528360366
2021-07-12,277.3905862537968
2021-07-13,273.087688872141
2021-07-14,272.8250941117275
2021-07-15,272.42552506198587
2021-07-16,272.7088565425796
2021-07-19,272.73628060039044
2021-07-20,274.5503792687068
2021-07-22,272.5576720212701
2021-07-23,271.86380617220044
2021-07-26,275.97416027900226
2021-07-27,273.2419519523904
2021-07-28,273.3651570409565
2021-07-29,274.8545215783591
2021-07-30,275.2369416464768
2021-08-02,271.537855006708
2021-08-03,270.6189554778157
2021-08-04,271.06333859801936
2021-08-05,275.1431388624139
2021-08-06,272.57396605888954
2021-08-09,274.2176907932578
2021-08-10,272.6357617378613
2021-08-11,272.02071926090963
2021-08-12,274.2932727702774
2021-08-13,274.7543332384894
2021-08-16,273.95468041643795
2021-08-17,272.41594807507624
2021-08-18,269.2563239460812
2021-08-20,271.0930462102389
2021-08-23,269.91087292868366
2021-08-24,270.4710138732632
2021-08-25,272.35312826856034
2021-08-26,276.97144542742393
2021-08-27,278.39107659320166
2021-08-30,273.63662749914664
2021-08-31,267.9138122933854
2021-09-01,268.6624735352038
2021-09-02,271.98836533923856
2021-09-03,270.8733185396586
2021-09-06,271.87473531498983
2021-09-07,273.4500931285637
2021-09-08,271.7249990201212
2021-09-09,272.840920756198
2021-09-13,271.7599914167671
2021-09-14,269.30326646304394
2021-09-15,268.93139416803643
2021-09-16,274.8975240383512
2021-09-17,265.6716078827461
2021-09-20,266.09894578485194
2021-09-21,269.1888092639015
2021-09-22,266.6915065926964
2021-09-23,263.2867894584369
2021-09-24,265.7589836522067
2021-09-27,266.96714621533545
2021-09-28,265.7766744548807
2021-09-29,264.79191943782615
2021-09-30,260.683198134936
2021-10-01,260.90906083657285
2021-10-04,257.78391418197265
2021-10-05,255.04638537422125
2021-10-06,256.14513700982207
2021-10-07,254.5958860292257
2021-10-08,253.117135036628
2021-10-11,256.7662338094722
2021-10-12,256.0664755239185
2021-10-13,256.8253270395312
2021-10-14,258.24781704032495
2021-10-18,257.60327233543694
2021-10-19,260.1724264559094
2021-10-20,261.15715305510264
