Date,Actual,Predicted
2023-03-29,816.6605224609375,828.452
2023-03-31,832.11572265625,833.9099
2023-04-03,834.3871459960938,849.3329
2023-04-05,851.2743530273438,852.5023
2023-04-06,885.5919189453125,859.06824
2023-04-10,895.6650390625,882.1383
2023-04-11,890.332275390625,904.08124
2023-04-12,895.4181518554688,892.11444
2023-04-13,902.528564453125,903.4802
2023-04-17,905.3925170898438,908.07056
2023-04-18,912.2066650390625,909.8642
2023-04-19,911.9104614257812,904.52795
2023-04-20,902.1334838867188,904.2656
2023-04-21,862.4830932617188,900.1708
2023-04-24,866.729736328125,879.8018
2023-04-25,880.2098388671875,861.5945
2023-04-26,894.47998046875,882.43225
2023-04-27,903.5654907226562,906.46936
2023-04-28,903.7135620117188,917.3681
2023-05-02,904.1085815429688,926.50476
2023-05-03,912.0090942382812,918.5718
2023-05-04,916.601318359375,917.3843
2023-05-05,911.8610229492188,915.60815
2023-05-08,927.1681518554688,915.456
2023-05-09,919.9096069335938,928.9218
2023-05-10,928.0569458007812,924.35675
2023-05-11,937.8831176757812,926.9754
2023-05-12,929.39013671875,929.6428
2023-05-15,974.620361328125,929.42126
2023-05-16,963.0164794921875,951.4161
2023-05-17,903.51611328125,948.8555
2023-05-18,878.975341796875,913.3118
2023-05-19,907.02197265625,908.5564
2023-05-22,914.0335693359376,907.22296
2023-05-23,914.1324462890625,903.0912
2023-05-24,913.2435913085938,903.8411
2023-05-25,929.5382690429688,904.2124
2023-05-26,921.2921752929688,929.3646
2023-05-29,918.0825805664062,911.32697
2023-05-30,921.5390625,899.78784
2023-05-31,919.1690063476562,906.9699
2023-06-01,928.8469848632812,910.4294
2023-06-02,946.9192504882812,918.06433
2023-06-05,947.7587280273438,935.7735
2023-06-06,972.89208984375,939.5894
2023-06-07,968.7443237304688,944.1232
2023-06-08,955.0172729492188,941.5825
2023-06-09,953.8321533203125,940.27496
2023-06-12,951.560791015625,938.472
2023-06-13,971.8550415039062,935.10504
2023-06-14,1006.3701782226562,948.35504
2023-06-15,981.8294067382812,984.39825
2023-06-16,1001.7286987304688,986.85144
2023-06-19,996.5440063476562,993.27026
2023-06-20,1007.5059204101562,979.0286
2023-06-21,1004.7297973632811,994.8132
2023-06-22,989.3128051757812,999.61426
2023-06-23,975.5318603515625,981.2449
2023-06-26,973.8959350585938,951.7783
2023-06-27,975.7301025390625,947.67163
2023-06-28,971.7643432617188,960.3044
2023-06-30,976.3745727539062,945.6576
2023-07-03,989.9573364257811,944.50415
2023-07-04,982.571044921875,969.2773
2023-07-05,1002.9948120117188,962.9212
2023-07-06,1031.1519775390625,978.592
2023-07-07,1011.9178466796875,997.3094
2023-07-10,1009.2409057617188,996.50635
2023-07-11,1032.0440673828125,989.4329
2023-07-12,1024.7569580078125,990.1827
2023-07-13,1019.7503051757812,988.9193
2023-07-14,1051.1790771484375,991.1244
2023-07-17,1060.548095703125,980.35986
2023-07-18,1044.8834228515625,992.8923
2023-07-19,1060.6473388671875,990.5262
2023-07-20,1066.397705078125,985.8506
2023-07-21,1047.2132568359375,993.51996
2023-07-24,1058.168701171875,978.77124
2023-07-25,1055.4918212890625,985.4775
2023-07-26,1077.6009521484375,984.00714
2023-07-27,1104.46923828125,974.8191
2023-07-28,1109.9222412109375,976.2904
2023-07-31,1109.9718017578125,978.92346
2023-08-01,1098.7685546875,983.5941
2023-08-02,1099.2640380859375,976.41473
2023-08-03,1092.9188232421875,976.158
2023-08-04,1112.3016357421875,979.8419
2023-08-07,1090.1429443359375,976.11865
2023-08-08,1097.132568359375,977.5235
2023-08-09,1079.7325439453125,979.6425
2023-08-10,1086.0281982421875,980.88135
2023-08-11,1070.066162109375,983.1736
2023-08-14,1060.6473388671875,981.535
2023-08-16,1070.958251953125,981.5761
2023-08-17,1067.438720703125,979.6941
2023-08-18,1064.4644775390625,976.98706
2023-08-21,1069.0250244140625,974.06445
2023-08-22,1083.5499267578125,974.5431
2023-08-23,1087.8128662109377,971.9122
2023-08-24,1088.6556396484375,973.99835
2023-08-25,1071.8011474609375,969.59436
2023-08-28,1073.783935546875,966.9975
2023-08-29,1090.440185546875,970.432
2023-08-30,1117.655517578125,971.321
2023-08-31,1111.260498046875,969.50037
2023-09-01,1118.2503662109375,969.821
2023-09-04,1117.7049560546875,969.7068
2023-09-05,1136.592041015625,968.6638
2023-09-06,1135.0057373046875,968.905
2023-09-07,1144.5235595703125,968.905
2023-09-08,1169.5079345703125,966.58167
2023-09-11,1186.412109375,966.58167
2023-09-12,1130.544189453125,966.58167
2023-09-13,1124.2484130859375,966.58167
2023-09-14,1154.239501953125,966.58167
2023-09-15,1163.856689453125,966.58167
