Date,Actual,Predicted
2023-09-04,107.71845245361328,109.06946055198853
2023-09-05,109.31917572021484,109.46357249813988
2023-09-06,110.50387573242188,110.90053056663938
2023-09-07,110.8294448852539,110.78494024969214
2023-09-08,111.97798919677733,111.64097485496058
2023-09-11,111.797119140625,111.54021567220538
2023-09-12,109.3101348876953,110.05440896101534
2023-09-13,110.51292419433594,110.18689030930354
2023-09-14,109.07498931884767,109.76067908342232
2023-09-15,110.03360748291016,110.17340411392091
2023-09-18,111.01032257080078,110.4677080659715
2023-09-20,108.68611907958983,109.73642670884209
2023-09-21,110.52196502685547,110.83625270486257
2023-09-22,111.78807830810547,111.6443759735047
2023-09-25,112.01416015625,111.96526227384075
2023-09-26,112.11364746093751,112.26359189459566
2023-09-27,114.4016799926758,113.35183471984644
2023-09-28,112.23121643066406,112.7795949113331
2023-09-29,112.23121643066406,113.19082061330099
2023-10-03,114.87194061279297,114.57699815677113
2023-10-04,116.3189163208008,115.64207689740576
2023-10-05,116.0747528076172,115.95106546106796
2023-10-06,115.98430633544922,115.8742228766306
2023-10-09,115.7401351928711,115.76138961689057
2023-10-10,115.98430633544922,115.87973976161604
2023-10-11,114.67298126220705,115.12712002732671
2023-10-12,114.78150177001953,114.76634722249122
2023-10-13,115.75820922851562,115.24339285544394
2023-10-16,116.32797241210938,116.12840417638515
2023-10-17,115.75820922851562,115.88210292252491
2023-10-18,116.21039581298827,116.06639138555732
2023-10-19,116.22849273681642,116.05022009193536
2023-10-20,116.34604644775389,116.15745541122081
2023-10-23,114.73629760742186,115.0427499972243
2023-10-25,115.0708999633789,114.69258365538762
2023-10-26,112.50252532958984,113.69921799785371
2023-10-27,113.28931427001953,113.36113932206895
2023-10-30,113.14461517333984,113.41828966983917
2023-10-31,114.79959106445314,114.72711820049543
2023-11-01,114.92620086669922,115.14889441261596
2023-11-02,114.05802154541016,114.3831882094869
2023-11-03,113.46114349365234,113.78595805626685
2023-11-06,113.65104675292969,113.90159503794335
2023-11-07,114.10323333740234,113.93964289715038
2023-11-08,113.69627380371094,113.88112468899482
2023-11-09,114.51924896240234,114.27719510052557
2023-11-10,115.40550994873048,115.32651965951162
2023-11-13,116.66257476806639,116.91132690814183
2023-11-15,117.7116470336914,116.68210408797958
2023-11-16,115.81246948242188,117.25668767630867
2023-11-17,120.63645935058594,118.87643361495928
2023-11-20,122.44198608398439,121.30273809695004
2023-11-21,121.26607513427734,121.64854935446789
2023-11-22,119.23833465576172,121.02139008935018
2023-11-23,120.38647460937499,120.59214395814953
2023-11-24,121.24755859375,121.25005090552628
