Date,Actual,Predicted
2023-03-29,666.5925903320312,664.4444610456438
2023-03-31,646.8289794921875,676.3856738186128
2023-04-03,656.6238403320312,669.4381198764376
2023-04-05,644.343017578125,679.0192106965077
2023-04-06,637.233154296875,669.3198946643404
2023-04-10,641.3101196289062,669.0104053450082
2023-04-11,639.9180297851562,670.1227842450822
2023-04-12,638.351806640625,669.692029077439
2023-04-13,646.4560546875,669.2274118187313
2023-04-17,663.6343383789062,668.4284559369768
2023-04-18,671.4402465820312,678.5909716052647
2023-04-19,676.934326171875,680.0714989987873
2023-04-20,686.7788696289062,679.675989007187
2023-04-21,672.0369262695312,695.4783460574895
2023-04-24,675.8652954101562,680.5504604353465
2023-04-25,681.2599487304688,679.7245052602414
2023-04-26,690.9801635742188,694.9885981518191
2023-04-27,702.5648803710938,695.3629729396824
2023-04-28,718.79833984375,697.5100715970785
2023-05-02,720.8865966796875,735.7108466251583
2023-05-03,714.3981323242188,737.6922747631978
2023-05-04,719.494384765625,713.9305473190681
2023-05-05,719.2955322265625,739.6228371231716
2023-05-08,724.366943359375,739.0125665020082
2023-05-09,727.1264038085938,739.2288916871479
2023-05-10,728.7174682617188,739.0318948925838
2023-05-11,738.4127807617188,741.0477581934522
2023-05-12,727.5739135742188,740.9063136104676
2023-05-15,735.230712890625,741.0113070695334
2023-05-16,737.0206298828125,741.2228847951405
2023-05-17,728.1705932617188,738.1137543724795
2023-05-18,719.0469360351562,734.6339746410923
2023-05-19,703.4597778320312,732.399236817485
2023-05-22,709.7244873046875,704.7207992971836
2023-05-23,703.7332763671875,707.9589461068375
2023-05-24,707.2136840820312,700.6271837616296
2023-05-25,696.8719482421875,702.1423106680973
2023-05-26,735.4544677734375,699.5994476951721
2023-05-29,727.6484375,722.5778182342772
2023-05-30,745.1497802734375,724.8596336426508
2023-05-31,729.4383544921875,727.6211964931185
2023-06-01,740.9236450195312,725.7792649714154
2023-06-02,742.2660522460938,728.6841105604625
2023-06-05,752.707275390625,725.7418722526912
2023-06-06,760.83642578125,739.9579014497015
2023-06-07,806.25537109375,744.8988812024995
2023-06-08,800.4630126953125,748.3975557165436
2023-06-09,777.1693115234375,747.8713988036338
2023-06-12,790.8671875,749.4868035236376
2023-06-13,780.7988891601562,748.3458616875984
2023-06-14,778.5614624023438,746.7574761217347
2023-06-15,774.6087646484375,745.4692694526993
2023-06-16,786.0691528320312,745.8961209880727
2023-06-19,778.959228515625,743.8940316438662
2023-06-20,780.7492065429688,744.1382246195916
2023-06-21,780.6497192382812,744.8954411774122
2023-06-22,769.08984375,745.3663558106637
2023-06-23,759.12109375,745.1598872251195
2023-06-26,759.96630859375,744.766726512287
2023-06-27,757.5797729492188,744.722968060371
2023-06-28,765.5100708007812,744.2022997337663
2023-06-30,777.2936401367188,744.1366881742163
2023-07-03,788.9280395507812,744.2774998571444
2023-07-04,788.1822509765625,745.1594259442968
2023-07-05,779.1829833984375,745.0944193056338
2023-07-06,780.127685546875,745.49057425791
2023-07-07,802.7501831054688,746.0726158955123
2023-07-10,784.3787231445312,745.5616170791583
2023-07-11,782.389892578125,745.7340316840719
2023-07-12,782.8622436523438,744.9179373509681
2023-07-13,834.2476196289062,744.9654402704832
2023-07-14,847.9205932617188,744.3681462921099
2023-07-17,831.885986328125,744.4487907223613
2023-07-18,821.8176879882812,745.0396182984081
2023-07-19,813.539306640625,744.9080683767367
2023-07-20,814.0862426757812,744.4075409040134
2023-07-21,816.2738647460938,744.6003448972385
2023-07-24,810.6555786132812,744.6014053356065
2023-07-25,821.6436767578125,744.5647047054185
2023-07-26,822.2153930664062,744.501607133092
2023-07-27,844.8130493164062,744.7539737189596
2023-07-28,844.017578125,744.501607133092
2023-07-31,860.5244750976562,744.4423162090196
2023-08-01,860.6985473632812,744.501607133092
2023-08-02,856.6215209960938,744.4128364955798
2023-08-03,837.4794311523438,744.501607133092
2023-08-04,845.4345703125,744.501607133092
2023-08-07,845.111328125,743.9444917628412
2023-08-08,840.4376831054688,744.5561125575915
2023-08-09,837.827392578125,743.9444917628412
2023-08-10,826.3670654296875,744.501607133092
2023-08-11,850.2325439453125,743.9444917628412
2023-08-14,853.7626342773438,744.501607133092
2023-08-16,870.6672973632812,744.501607133092
2023-08-17,869.69775390625,744.501607133092
2023-08-18,872.5317993164062,744.501607133092
2023-08-21,873.7499389648438,744.5691674985568
2023-08-22,874.3713989257812,744.501607133092
2023-08-23,876.8076782226562,744.501607133092
2023-08-24,875.0924072265625,744.501607133092
2023-08-25,868.3304443359375,744.501607133092
2023-08-28,884.4645385742188,744.501607133092
2023-08-29,873.1533203125,744.501607133092
2023-08-30,882.0282592773438,744.501607133092
2023-08-31,894.8807983398438,744.501607133092
2023-09-01,919.6412963867188,744.501607133092
2023-09-04,919.4423828125,744.501607133092
2023-09-05,920.6356811523438,744.501607133092
2023-09-06,894.7565307617188,744.501607133092
2023-09-07,900.6732177734375,744.501607133092
2023-09-08,915.71337890625,744.501607133092
2023-09-11,927.7953491210938,744.501607133092
2023-09-12,928.988525390625,744.501607133092
2023-09-13,897.3419799804688,744.501607133092
2023-09-14,904.5264892578125,744.501607133092
2023-09-15,922.923583984375,744.501607133092
2023-09-18,916.5917358398438,744.501607133092
2023-09-20,912.1295776367188,744.501607133092
2023-09-21,903.2301635742188,744.501607133092
2023-09-22,913.1516723632812,744.501607133092
2023-09-25,890.5914916992188,744.501607133092
2023-09-26,913.076904296875,744.501607133092
2023-09-27,919.7327880859375,744.501607133092
2023-09-28,922.2255859375,744.501607133092
