Date,Actual,Predicted
2023-03-29,816.6605224609375,812.4115691058008
2023-03-31,832.11572265625,824.921891746235
2023-04-03,834.3871459960938,832.4258913364274
2023-04-05,851.2743530273438,840.9089242771257
2023-04-06,885.5919189453125,859.5644896409782
2023-04-10,895.6650390625,888.230262379193
2023-04-11,890.332275390625,907.0924632288943
2023-04-12,895.4181518554688,888.4719708677792
2023-04-13,902.528564453125,906.9409290295114
2023-04-17,905.3925170898438,907.7774429068187
2023-04-18,912.2066650390625,907.9202607375856
2023-04-19,911.9104614257812,907.9245759810188
2023-04-20,902.1334838867188,903.8762377803739
2023-04-21,862.4830932617188,901.8130627191932
2023-04-24,866.729736328125,869.9371520124163
2023-04-25,880.2098388671875,869.8680785837329
2023-04-26,894.47998046875,887.2385450801547
2023-04-27,903.5654907226562,898.6401367127714
2023-04-28,903.7135620117188,899.5240558237509
2023-05-02,904.1085815429688,901.0093937889309
2023-05-03,912.0090942382812,903.5785759739731
2023-05-04,916.601318359375,909.2798013582543
2023-05-05,911.8610229492188,913.3743561004811
2023-05-08,927.1681518554688,905.822350372094
2023-05-09,919.9096069335938,930.2360161260408
2023-05-10,928.0569458007812,918.7478986080881
2023-05-11,937.8831176757812,930.1922960994657
2023-05-12,929.39013671875,945.4108318964419
2023-05-15,974.620361328125,932.1097964406525
2023-05-16,963.0164794921875,953.9026172742855
2023-05-17,903.51611328125,948.7910862980959
2023-05-18,878.975341796875,907.236900775728
2023-05-19,907.02197265625,881.2732368236725
2023-05-22,914.0335693359376,894.2354180928129
2023-05-23,914.1324462890625,893.3241681861268
2023-05-24,913.2435913085938,901.5051300601818
2023-05-25,929.5382690429688,898.5729163068298
2023-05-26,921.2921752929688,922.2270658745152
2023-05-29,918.0825805664062,904.6812257741292
2023-05-30,921.5390625,902.4891061260669
2023-05-31,919.1690063476562,909.4026732536411
2023-06-01,928.8469848632812,912.0564015002668
2023-06-02,946.9192504882812,919.1682917748765
2023-06-05,947.7587280273438,944.8839440185635
2023-06-06,972.89208984375,946.8759571301238
2023-06-07,968.7443237304688,943.0496579828302
2023-06-08,955.0172729492188,941.531320703911
2023-06-09,953.8321533203125,943.6437371780045
2023-06-12,951.560791015625,948.0080420219786
2023-06-13,971.8550415039062,946.0012844179713
2023-06-14,1006.3701782226562,949.0500609641688
2023-06-15,981.8294067382812,1000.8217335167977
2023-06-16,1001.7286987304688,978.3927582184104
2023-06-19,996.5440063476562,996.0010018363284
2023-06-20,1007.5059204101562,993.0714531953709
2023-06-21,1004.7297973632811,1006.9089453620088
2023-06-22,989.3128051757812,1013.6612474409496
2023-06-23,975.5318603515625,994.3534963184047
2023-06-26,973.8959350585938,949.4997481619548
2023-06-27,975.7301025390625,945.1717598824
2023-06-28,971.7643432617188,947.8906502912342
2023-06-30,976.3745727539062,940.8502504047543
2023-07-03,989.9573364257811,947.4937491231375
2023-07-04,982.571044921875,988.9632231013644
2023-07-05,1002.9948120117188,967.8486969157415
2023-07-06,1031.1519775390625,1004.285229152135
2023-07-07,1011.9178466796875,1010.3064734831316
2023-07-10,1009.2409057617188,1007.6998606084192
2023-07-11,1032.0440673828125,1007.0716137673521
2023-07-12,1024.7569580078125,1005.088562925309
2023-07-13,1019.7503051757812,1006.0694605813411
2023-07-14,1051.1790771484375,1006.3120774214009
2023-07-17,1060.548095703125,1013.750864219424
2023-07-18,1044.8834228515625,1014.988163248093
2023-07-19,1060.6473388671875,1014.6875856564242
2023-07-20,1066.397705078125,1015.0111118899157
2023-07-21,1047.2132568359375,1015.6793591709446
2023-07-24,1058.168701171875,1015.1275709358102
2023-07-25,1055.4918212890625,1015.5036977973824
2023-07-26,1077.6009521484375,1015.4317704156549
2023-07-27,1104.46923828125,1015.5036977973824
2023-07-28,1109.9222412109375,1015.5036977973824
2023-07-31,1109.9718017578125,1015.5036977973824
2023-08-01,1098.7685546875,1015.5036977973824
2023-08-02,1099.2640380859375,1015.5036977973824
2023-08-03,1092.9188232421875,1015.5036977973824
2023-08-04,1112.3016357421875,1015.5036977973824
2023-08-07,1090.1429443359375,1015.5036977973824
2023-08-08,1097.132568359375,1015.5036977973824
2023-08-09,1079.7325439453125,1015.5036977973824
2023-08-10,1086.0281982421875,1015.5036977973824
2023-08-11,1070.066162109375,1015.5036977973824
2023-08-14,1060.6473388671875,1015.5036977973824
2023-08-16,1070.958251953125,1015.5036977973824
2023-08-17,1067.438720703125,1015.5036977973824
2023-08-18,1064.4644775390625,1015.5036977973824
2023-08-21,1069.0250244140625,1015.5036977973824
2023-08-22,1083.5499267578125,1015.5036977973824
2023-08-23,1087.8128662109377,1015.5036977973824
2023-08-24,1088.6556396484375,1015.5036977973824
2023-08-25,1071.8011474609375,1015.5036977973824
2023-08-28,1073.783935546875,1015.5036977973824
2023-08-29,1090.440185546875,1015.5036977973824
2023-08-30,1117.655517578125,1015.5036977973824
2023-08-31,1111.260498046875,1015.5036977973824
2023-09-01,1118.2503662109375,1015.5036977973824
2023-09-04,1117.7049560546875,1015.5036977973824
2023-09-05,1136.592041015625,1015.5036977973824
2023-09-06,1135.0057373046875,1015.5036977973824
2023-09-07,1144.5235595703125,1015.5036977973824
2023-09-08,1169.5079345703125,1015.5036977973824
2023-09-11,1186.412109375,1015.5036977973824
2023-09-12,1130.544189453125,1015.5036977973824
2023-09-13,1124.2484130859375,1015.5036977973824
2023-09-14,1154.239501953125,1015.5036977973824
2023-09-15,1163.856689453125,1015.5036977973824
2023-09-18,1149.282470703125,1015.5036977973824
2023-09-20,1133.171630859375,1015.5036977973824
