Date,Open,High,Low,Close,Volume,logReturns
2019-04-02,223.83707189032248,223.83707189032248,214.9440125106386,216.46853637695312,100800,0.003559286534268029
2019-04-03,217.6909158255438,223.11601647646458,217.34755475957292,221.36488342285156,54800,0.02236718786642591
2019-04-04,223.04050665008575,226.61144947490598,221.1245458660539,225.6088409423828,74400,0.01899031119560319
2019-04-05,227.64843757195734,229.3652432851697,225.17623315351136,225.25863647460938,26800,-0.0015534699473463234
2019-04-08,228.33508283044202,230.01756024466178,219.75105716012465,220.47210693359375,31200,-0.021478049765266377
2019-04-09,221.12454110952524,225.19679859155931,221.12454110952524,223.18470764160156,12000,0.012228526291592712
2019-04-10,223.18468737652296,225.9315758365417,223.18468737652296,224.61993408203125,13600,0.006410078061044588
2019-04-11,225.24481182620156,225.93153381347656,224.57181673411898,225.93153381347656,8800,0.00582221357590487
2019-04-12,226.61825503141964,233.14211388838473,225.93153304647595,231.63131713867188,26000,0.024914951716967733
2019-04-15,233.21086282947735,233.48554751749003,231.87862008766263,233.28639221191406,13200,0.007119892538647012
2019-04-16,236.9191923117033,239.59740507685012,231.35673751818217,231.9061279296875,28000,-0.00593418110956604
2019-04-18,241.7261930727612,241.7261930727612,231.08199991188675,231.65884399414062,15200,-0.001066879397622158
2019-04-22,232.11207012101718,232.11207012101718,224.55812701056988,227.64837646484375,14400,-0.017463559355478275
2019-04-23,227.30496639600074,228.33504932528777,225.3134769241307,226.11007690429688,29600,-0.006780283396936182
2019-04-24,227.30507781843073,227.30507781843073,225.03890264598166,225.58827209472656,22800,-0.002310413765484487
2019-04-25,223.9057454444952,227.99175056179982,223.9057454444952,225.96591186523438,6800,0.001672622564311268
2019-04-26,224.14618624395433,226.61839106517715,224.14618624395433,225.1900177001953,6000,-0.003439586533806409
2019-04-30,224.55813749878175,225.93158176482933,218.37763830156757,219.97769165039062,39200,-0.023418429285666335
2019-05-02,223.11593694206522,223.11593694206522,220.12869254156573,220.81541442871094,15200,0.0038009840687101425
2019-05-03,221.81121755962724,223.8713836669922,219.81972784725977,223.8713836669922,49200,0.013744583202023833
2019-05-06,223.8714143479987,225.24485860780237,221.46788689334227,224.31777954101562,8000,0.0019919982823263065
2019-05-07,226.26808665899514,226.46036803304625,223.8714329329475,224.73670959472656,7200,0.0018658322559177312
2019-05-08,227.99171785306558,235.16797157194077,227.99171785306558,230.32656860351562,18800,0.024568627932993112
2019-05-09,230.12063261087334,231.76876183696058,229.0218728077818,231.64515686035156,8800,0.005708539137508259
2019-05-10,235.3397132698186,235.3397132698186,229.5025743975124,230.36097717285156,10400,-0.005559159933683884
2019-05-13,229.0218815853721,229.0218815853721,228.3351593017578,228.3351593017578,1200,-0.008832998063389656
2019-05-14,229.3652154420161,236.91915966316034,229.3652154420161,234.74911499023438,32800,0.02770280156746937
2019-05-15,233.41689758199757,236.1981353759766,231.84429770088454,236.19813537597656,3200,0.006153661401285864
2019-05-16,234.85898071574428,235.8547362390447,232.84688979954961,234.70790100097656,1600,-0.006329242926153187
2019-05-17,233.55426090381133,235.82043613505735,233.48558448166108,234.20663452148438,3200,-0.0021379873408018456
2019-05-20,235.37396565386365,236.06068765431257,233.4923540789032,233.6090850830078,9600,-0.002554637385667953
2019-05-21,236.1500002767486,238.86941393829986,233.4855151623489,237.4066925048828,18800,0.016125530795690124
2019-05-22,235.58002046798794,238.2239048840849,235.5456927440125,237.57838439941406,4800,0.0007229359841280373
2019-05-23,238.22387186199103,240.62739900579885,237.00150746713823,240.34584045410156,4400,0.011581279387089399
2019-05-24,240.35276913161923,240.35276913161923,237.9904430955863,238.2926025390625,2000,-0.008579547003588926
2019-05-27,236.9191591706339,240.90213955066315,236.9191591706339,237.8118896484375,5200,-0.002019359455194736
2019-05-28,236.95340203947103,240.0093231201172,236.95340203947103,240.0093231201172,2000,0.0091977873929124
2019-05-29,239.3226696766044,240.00251789997424,238.2925864498758,238.8694305419922,2400,-0.004760681998493721
2019-05-30,238.86947738604067,242.0696057528309,238.86947738604067,239.18536376953125,5200,0.0013217450271111645
2019-05-31,240.28411100438103,245.50320429408077,240.28411100438103,243.1134033203125,7200,0.01628918285972369
2019-06-03,242.41288542747654,246.3272095240156,241.0875168909609,243.71080017089844,2400,0.0024542623237106096
2019-06-04,246.32720095577562,247.2199312134313,243.24380478509582,246.8971710205078,4000,0.012989661154991906
2019-06-06,245.67481478396442,248.59338351305416,243.09960708182643,247.44654846191406,47600,0.0022226545859656516
2019-06-07,252.7137108694367,252.7137108694367,236.9534316592798,241.03256225585938,5915,-0.02626255541576786
2019-06-10,244.40440220706986,246.8766060698422,241.03946795692522,246.70492553710938,3600,0.02326095157306384
2019-06-11,242.41974018748363,252.71369627230612,242.41974018748363,250.13848876953125,5600,0.013821730532278196
2019-06-12,252.71377030032153,260.9544367231581,243.78638167558194,246.5607452392578,98400,-0.014406325449377422
2019-06-13,245.83278494337236,245.8465118408203,245.83278494337236,245.8465118408203,3600,-0.0029009885174017696
2019-06-14,242.06956018558287,244.47308773352484,242.06956018558287,243.9649200439453,2000,-0.007682960951557428
2019-06-17,243.99238288433565,250.65359643264506,243.99238288433565,250.63299560546875,8400,0.0269652555716061
2019-06-18,247.91352717116104,251.61494802136252,245.22844151451952,246.8971710205078,18400,-0.015017761928809126
2019-06-19,254.0802732875807,254.56786101053072,248.256883974782,250.27584838867188,9600,0.01359176483732382
2019-06-20,254.53354357029238,256.5937098815972,252.1643648865491,256.06494140625,6000,0.022867386551382558
2019-06-21,257.5207541226015,257.5207541226015,256.2503142108448,256.9233093261719,3600,0.0033465433946810647
