Date,Open,High,Low,Close,Volume,logReturns
2021-02-17,205.49716538010006,206.10378982214345,203.2298793370069,203.5028533935547,184400,-0.005907343226038331
2021-02-18,204.31425142001694,204.6630593511048,202.73699069109202,203.3057098388672,94400,-0.0009692203554118843
2021-02-19,202.46400007495052,203.29812605182178,191.84791018338007,196.36732482910156,137600,-0.03472379446355366
2021-02-22,197.91428643410234,198.8773093054434,181.99014844515156,187.38160705566406,314000,-0.04683979461659601
2021-02-23,189.23182285790423,190.33134424559728,185.6223445419139,187.84414672851562,881000,0.0024653953118614663
2021-02-24,189.57302266933286,191.4687528960262,188.42041545172998,190.27822875976562,581400,0.012874750671070627
2021-02-25,191.08962556980006,191.99957385362745,188.85266599729349,190.07351684570312,61600,-0.0010764348327281887
2021-02-26,185.28108660461797,189.86875606598937,185.02327007081212,187.30572509765625,145000,-0.01466875264765269
2021-03-01,189.86878571142702,189.86878571142702,186.1683160296345,186.94935607910156,29600,-0.0019044183723093057
2021-03-02,190.78630028106073,190.78630028106073,187.373985772167,188.93606567382812,25400,0.010570923904089532
2021-03-03,190.33129303767763,190.33129303767763,188.9057003673077,189.1635284423828,33400,0.001203189844872561
2021-03-04,190.33136560346682,190.33136560346682,188.24606179705432,189.10293579101562,53600,-0.00032037020256736885
2021-03-05,189.95220769881695,189.95220769881695,186.43373213879744,186.90386962890625,15800,-0.011697082093674219
2021-03-08,187.71522835831743,188.32186440637545,186.972105274022,188.05645751953125,8400,0.00614780518039662
2021-03-09,187.37396770672513,188.09434283058025,185.04600559009697,185.25074768066406,45200,-0.015031923471079664
2021-03-10,184.8033805610385,186.6081079669842,184.1891542148636,185.3341827392578,29600,0.00045028846644674025
2021-03-12,185.78157883175666,186.31238102858052,181.9142841951741,183.0441436767578,80600,-0.01243324266809164
2021-03-15,183.50669900764333,184.19674763623243,178.19865399502555,178.31239318847656,52200,-0.02619031606893132
2021-03-16,178.95694519023291,183.27920807773745,177.44036090895975,177.728515625,41400,-0.003279837077351351
2021-03-17,177.4403796048206,178.198671825354,173.95982108952126,174.77877807617188,517600,-0.016736143918953804
2021-03-18,177.43280069602946,177.43280069602946,168.50011927144823,169.8650360107422,94400,-0.028516833043155904
2021-03-19,171.37401084131102,172.27638027181874,168.4242550998318,172.08680725097656,41600,0.012994826897267754
2021-03-22,172.1322970711654,177.51617530824663,172.1322970711654,175.01380920410156,38000,0.016865837729782156
2021-03-23,176.79581703489762,178.19866219532173,172.20815860508887,172.97402954101562,29200,-0.011723415579147856
2021-03-24,172.20812124916816,174.40716346460513,170.61570338928763,170.87351989746094,93800,-0.012217831864484474
2021-03-25,170.6081470485119,170.6081470485119,163.22237768605223,166.33895874023438,162000,-0.02689600651130312
