Date,Open,High,Low,Close,Volume,logReturns
2010-01-06,239.59856987336082,243.88189101110774,234.0436384591318,235.22601318359375,2516742,-0.018883522800833417
2010-01-07,236.02914391028253,242.67722944076112,234.69061056896822,239.55397033691406,1770747,0.018231927159687807
2010-01-08,237.81384901410868,240.15630060310795,230.74191307214602,232.14736938476562,506481,-0.03140635446940099
2010-01-11,235.06984475326664,236.22992159383008,227.55171640137655,232.14736938476562,582055,0.0
2010-01-12,232.23658523970292,233.99899825892814,227.1947549148271,228.0201873779297,381934,-0.01793821670320461
2010-01-13,228.020223463283,233.99903529045866,224.20539227635422,230.9650115966797,460431,0.012832067934204366
2010-01-14,232.90587303523367,233.6643825440331,227.55171065901828,229.20257568359375,153881,-0.007660011610924628
2010-01-15,228.44411066205691,230.67499974296518,227.41789436444836,227.64097595214844,162907,-0.006836501502484675
2010-01-18,227.64093703940833,230.1395470236969,225.76699053177612,227.68556213378906,116392,0.0001958426669816928
2010-01-19,225.32083873804797,235.76144297659403,225.32083873804797,228.64486694335938,258953,0.0042044367922994905
2010-01-20,229.53723523650285,232.9058885130061,227.55172578097958,228.42178344726562,159726,-0.000976153099847999
2010-01-21,227.551725416982,229.7603164423515,222.86683669414802,223.49148559570312,185968,-0.021820529787109872
2010-01-22,218.62812025309864,232.88356972691585,218.62812025309864,220.39053344726562,257321,-0.01397219289415832
2010-01-25,220.85902970775564,225.3208368651373,217.73577055390072,218.40504455566406,280684,-0.00904978327879194
2010-01-27,217.44574712825238,222.1975734158982,200.93709610294852,214.59019470214844,142210,-0.017621203276725027
2010-01-28,216.39722325687353,219.52048220961512,215.0363774321809,216.1295166015625,146599,0.007147703774084402
2010-01-29,216.1295346428319,216.1295346428319,205.8673867694981,212.35931396484375,67047,-0.017598124702535578
2010-02-01,213.27396459322296,218.18193458802412,212.35929652614223,216.59800720214844,60785,0.019763416983972427
2010-02-02,218.62812005349065,220.8590235701857,214.1663276608807,214.21095275878906,36824,-0.011081844131076787
2010-02-03,217.2226678622039,217.2895908695619,212.5154666229372,214.3448028564453,32508,0.0006246566532115299
2010-02-04,214.2109694491969,216.6203296229121,212.4039310179339,213.4970703125,28313,-0.003962836302442229
2010-02-05,210.59687248516397,211.93540569418712,198.10383730449885,208.90138244628906,49480,-0.021760824102281136
2010-02-06,209.70454382692947,211.93543279389348,205.84508761310573,210.01686096191406,5376,0.0053255315066519215
2010-02-08,211.93541355030862,217.73575361930986,209.2583323922481,211.2884521484375,33452,0.006036453888521701
2010-02-09,217.5126937893339,217.7357753676666,207.47364210405945,209.45913696289062,17107,-0.008695601636781325
2010-02-10,201.89639376477183,213.72015641084585,201.89639376477183,210.10609436035156,25715,0.003083944340061822
2010-02-11,209.726834371914,215.0586844371081,209.726834371914,212.87240600585938,29601,0.013080339000223625
2010-02-15,214.16634434781153,218.58352662746134,209.79378716954713,213.4970703125,41639,0.0029301570036035242
2010-02-16,216.39723373811907,216.39723373811907,209.8383837633706,210.59689331054688,22364,-0.013677262405602778
2010-02-17,211.93542765240662,217.2895903247915,211.93542765240662,213.40782165527344,25311,0.013259142771904422
2010-02-18,212.82780445576353,216.37492891772692,209.7491556994342,213.7647705078125,55204,0.0016712164692512929
2010-02-19,210.6191956790799,213.2516517769535,210.6191956790799,211.98004150390625,15287,-0.008384080829683192
2010-02-22,216.39722930770975,216.39722930770975,209.74914391297838,210.77536010742188,21235,-0.005699204091325748
2010-02-23,203.01181182076465,214.14400150727315,203.01181182076465,209.65989685058594,27562,-0.005306243259303876
2010-02-24,209.65990047445035,209.65990047445035,207.4736221567701,207.76364135742188,10965,-0.009085585089933422
2010-02-25,208.81216800551167,214.1217202066008,207.07206733750473,212.47084045410156,27345,0.02240366360615135
2010-02-26,213.27395979605984,216.39721868278366,210.06146535945192,211.5338592529297,41289,-0.004419680852760115
2010-03-02,213.94324074566055,218.5835190906773,210.9092171018514,216.1964569091797,27713,0.021802440343145456
2010-03-03,216.84339704776886,235.13677267062138,214.61249365355337,230.31802368164062,428398,0.06327354847034446
2010-03-04,227.08321738547258,232.415067143921,225.9900782327374,231.09884643554688,100377,0.0033844601262204726
2010-03-05,231.56734168088187,232.01351944246795,226.6593570218754,227.7078857421875,35349,-0.014781921016057823
2010-03-08,227.99789671997064,231.92429041393294,222.68835924657492,223.60302734375,30620,-0.01819132433346538
2010-03-09,223.98227340460724,226.5254939387077,219.52048119591416,223.1791534423828,16457,-0.0018974527041122021
2010-03-10,214.16633970304915,227.01631891396963,214.16633970304915,223.69227600097656,80918,0.002296511928492967
2010-03-11,217.7357574889949,227.41786614129708,217.31189227642048,218.3157958984375,48060,-0.02432871990640681
2010-03-12,218.18193554054275,222.643742436146,215.05867656993237,218.78428649902344,17904,0.0021436316251200165
2010-03-15,216.39721015571723,221.55058857982212,215.95103242387808,216.97723388671875,14683,-0.008293816164532973
2010-03-16,220.4128350408325,221.75136830107303,217.28957612615852,220.21205139160156,20461,0.014798517017532748
2010-03-17,221.75138648647604,225.09774187267465,217.73577173566224,220.90365600585938,37656,0.0031357087011541947
2010-03-18,222.1975623774418,225.32082131576084,222.1975623774418,223.1791534423828,65942,0.010248166798639958
2010-03-19,223.08994750526492,240.44634507272394,223.08994750526492,226.2355194091797,433959,0.013601750330813905
2010-03-22,223.53608887639865,227.10552546338266,219.07429680286342,222.97836303710938,66084,-0.014501837907120133
2010-03-23,219.5204914985835,229.247210975474,219.5204914985835,227.0386199951172,731804,0.018045395134351803
2010-03-25,226.2800888392566,227.10552130941335,223.089907052603,223.78147888183594,86064,-0.014450100148230356
2010-03-26,223.53611854480008,230.67499266626143,220.8590370890568,225.4100799560547,428340,0.007251285908259838
2010-03-29,227.4847946288875,227.4847946288875,216.39722942295654,221.1044158935547,85477,-0.019286260862203457
2010-03-30,224.87463497517024,226.65936069118666,219.67664566756912,221.8183135986328,30177,0.003223579535419711
2010-03-31,221.75137463195074,230.22879611117128,219.9666635673442,228.24330139160156,52968,0.028553531781607692
2010-04-01,225.7670068249144,231.4781115895101,225.7670068249144,230.34034729003906,34360,0.009145814604995854
2010-04-05,226.25781040797582,236.38609776496975,226.25781040797582,231.43350219726562,76468,0.004734598767304175
