Date,Forecasted
2025-03-01,132.93679667283917
2025-03-02,132.97002354141722
2025-03-03,133.09755408512058
2025-03-04,133.27506069313515
2025-03-05,133.36639678072945
2025-03-06,133.56604167661357
2025-03-07,133.7073716431551
2025-03-08,133.89058628242825
2025-03-09,134.10316337093778
2025-03-10,134.26614622680484
2025-03-11,134.46043241803312
2025-03-12,134.61437354164656
2025-03-13,134.77464871560318
2025-03-14,134.9784088980836
2025-03-15,135.15878817636906
2025-03-16,135.28640514801387
2025-03-17,135.41934018622288
2025-03-18,135.5394406845285
2025-03-19,135.76399558691438
2025-03-20,135.9796680008084
2025-03-21,136.14354335978672
2025-03-22,136.34172900432057
2025-03-23,136.38714634621593
2025-03-24,136.43959471619206
2025-03-25,136.50992296634345
2025-03-26,136.547629886421
2025-03-27,136.61149966703732
2025-03-28,136.61724706893546
2025-03-29,136.688837769178
2025-03-30,136.78021812849585
