Date,Forecasted
2025-03-01,360.8483339958019
2025-03-02,359.7520294744026
2025-03-03,358.01912004730434
2025-03-04,356.59259816171704
2025-03-05,356.2375450258586
2025-03-06,356.1009794179321
2025-03-07,355.8165403215806
2025-03-08,355.13777608335084
2025-03-09,354.0335486831215
2025-03-10,353.08339685528676
2025-03-11,352.7360510234929
2025-03-12,352.3341882981316
2025-03-13,351.20990362118863
2025-03-14,349.70070491760373
2025-03-15,348.43514727460496
2025-03-16,347.05833561857753
2025-03-17,345.4941621197458
2025-03-18,344.56397023175344
2025-03-19,343.84236658827905
2025-03-20,342.86191478768444
2025-03-21,342.15461543394247
2025-03-22,342.43047925129366
2025-03-23,342.4522308703335
2025-03-24,342.3166383544579
2025-03-25,341.988211456588
2025-03-26,341.6806406141019
2025-03-27,341.3303537805714
2025-03-28,341.03428104428747
2025-03-29,340.4262982591357
2025-03-30,339.5313187734913
